atc_concept_id,atc_concept_name,atc_concept_code,ndrugreports,atc4_concept_name,atc4_concept_code,atc3_concept_name,atc3_concept_code,atc2_concept_name,atc2_concept_code,atc1_concept_name,atc1_concept_code
21604846,tetrabenazine; oral,N07XX06,259,Other nervous system drugs,N07XX,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07,NERVOUS SYSTEM,N
21604857,"metronidazole; oral, rectal",P01AB01,1789,Nitroimidazole derivatives,P01AB,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,P01A,ANTIPROTOZOALS,P01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604858,"tinidazole; oral, rectal",P01AB02,7,Nitroimidazole derivatives,P01AB,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,P01A,ANTIPROTOZOALS,P01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604879,atovaquone; oral,P01AX06,72,Other agents against amoebiasis and other protozoal diseases,P01AX,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,P01A,ANTIPROTOZOALS,P01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604884,nitazoxanide; oral,P01AX11,44,Other agents against amoebiasis and other protozoal diseases,P01AX,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,P01A,ANTIPROTOZOALS,P01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604888,chloroquine; systemic,P01BA01,99,Aminoquinolines,P01BA,ANTIMALARIALS,P01B,ANTIPROTOZOALS,P01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604889,hydroxychloroquine; oral,P01BA02,378,Aminoquinolines,P01BA,ANTIMALARIALS,P01B,ANTIPROTOZOALS,P01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604890,primaquine; oral,P01BA03,2,Aminoquinolines,P01BA,ANTIMALARIALS,P01B,ANTIPROTOZOALS,P01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604895,"proguanil, combinations",P01BB51,145,Biguanides,P01BB,ANTIMALARIALS,P01B,ANTIPROTOZOALS,P01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604897,quinine; systemic,P01BC01,59,Methanolquinolines,P01BC,ANTIMALARIALS,P01B,ANTIPROTOZOALS,P01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604898,mefloquine; oral,P01BC02,11,Methanolquinolines,P01BC,ANTIMALARIALS,P01B,ANTIPROTOZOALS,P01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604900,pyrimethamine; oral,P01BD01,30,Diaminopyrimidines,P01BD,ANTIMALARIALS,P01B,ANTIPROTOZOALS,P01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604924,pentamidine isethionate; parenteral,P01CX01,75,Other agents against leishmaniasis and trypanosomiasis,P01CX,AGENTS AGAINST LEISHMANIASIS AND TRYPANOSOMIASIS,P01C,ANTIPROTOZOALS,P01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604930,praziquantel; oral,P02BA01,25,Quinoline derivatives and related substances,P02BA,ANTITREMATODALS,P02B,ANTHELMINTICS,P02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604941,mebendazole; oral,P02CA01,127,Benzimidazole derivatives,P02CA,ANTINEMATODAL AGENTS,P02C,ANTHELMINTICS,P02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604943,albendazole; oral,P02CA03,133,Benzimidazole derivatives,P02CA,ANTINEMATODAL AGENTS,P02C,ANTHELMINTICS,P02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604978,lindane,P03AB02,4,Chlorine containing products,P03AB,"ECTOPARASITICIDES, INCL. SCABICIDES",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604984,permethrin,P03AC04,92,"Pyrethrines, incl. synthetic compounds",P03AC,"ECTOPARASITICIDES, INCL. SCABICIDES",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21604992,malathion,P03AX03,22,"Other ectoparasiticides, incl. scabicides",P03AX,"ECTOPARASITICIDES, INCL. SCABICIDES",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P
21605013,phenylephrine; nasal,R01AA04,23,"Sympathomimetics, plain",R01AA,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01A,NASAL PREPARATIONS,R01,RESPIRATORY SYSTEM,R
21605014,oxymetazoline; nasal,R01AA05,296,"Sympathomimetics, plain",R01AA,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01A,NASAL PREPARATIONS,R01,RESPIRATORY SYSTEM,R
21605016,xylometazoline; nasal,R01AA07,1,"Sympathomimetics, plain",R01AA,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01A,NASAL PREPARATIONS,R01,RESPIRATORY SYSTEM,R
21605040,"olopatadine; inhalant, nasal",R01AC08,107,"Antiallergic agents, excl. corticosteroids",R01AC,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01A,NASAL PREPARATIONS,R01,RESPIRATORY SYSTEM,R
21605060,atropine; ophthalmic,S01FA01,342,Anticholinergics,S01FA,MYDRIATICS AND CYCLOPLEGICS,S01F,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605063,cyclopentolate; ophthalmic,S01FA04,31,Anticholinergics,S01FA,MYDRIATICS AND CYCLOPLEGICS,S01F,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605065,tropicamide; ophthalmic,S01FA06,50,Anticholinergics,S01FA,MYDRIATICS AND CYCLOPLEGICS,S01F,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605068,phenylephrine; ophthalmic,S01FB01,16,Sympathomimetics excl. antiglaucoma preparations,S01FB,MYDRIATICS AND CYCLOPLEGICS,S01F,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605088,nedocromil; ophthalmic,S01GX04,2,Other antiallergics,S01GX,DECONGESTANTS AND ANTIALLERGICS,S01G,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605089,lodoxamide; ophthalmic,S01GX05,3,Other antiallergics,S01GX,DECONGESTANTS AND ANTIALLERGICS,S01G,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605090,emedastine; ophthalmic,S01GX06,1,Other antiallergics,S01GX,DECONGESTANTS AND ANTIALLERGICS,S01G,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605091,azelastine; ophthalmic,S01GX07,9,Other antiallergics,S01GX,DECONGESTANTS AND ANTIALLERGICS,S01G,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605092,ketotifen; ophthalmic,S01GX08,83,Other antiallergics,S01GX,DECONGESTANTS AND ANTIALLERGICS,S01G,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605094,epinastine; ophthalmic,S01GX10,30,Other antiallergics,S01GX,DECONGESTANTS AND ANTIALLERGICS,S01G,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605101,proxymetacaine; ophthalmic,S01HA04,10,Local anesthetics,S01HA,LOCAL ANESTHETICS,S01H,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605121,verteporfin; ophthalmic,S01LA01,15,Antineovascularisation agents,S01LA,OCULAR VASCULAR DISORDER AGENTS,S01L,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605124,ranibizumab; ophthalmic,S01LA04,36,Antineovascularisation agents,S01LA,OCULAR VASCULAR DISORDER AGENTS,S01L,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605129,"sodium chloride, hypertonic; ophthalmic",S01XA03,1608,Other ophthalmologicals,S01XA,OTHER OPHTHALMOLOGICALS,S01X,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605143,artificial tears and other indifferent preparations; ophthalmic,S01XA20,5,Other ophthalmologicals,S01XA,OTHER OPHTHALMOLOGICALS,S01X,OPHTHALMOLOGICALS,S01,SENSORY ORGANS,S
21605178,dexamethasone and antiinfectives,S02CA06,29,Corticosteroids and antiinfectives in combination,S02CA,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S02C,OTOLOGICALS,S02,SENSORY ORGANS,S
21605233,pralidoxime,V03AB04,3,Antidotes,V03AB,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605235,thiosulfate,V03AB06,3,Antidotes,V03AB,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605237,dimercaprol,V03AB09,3,Antidotes,V03AB,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605240,naloxone,V03AB15,4,Antidotes,V03AB,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605249,digitalis antitoxin,V03AB24,2,Antidotes,V03AB,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605250,flumazenil,V03AB25,18,Antidotes,V03AB,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605257,fomepizole,V03AB34,3,Antidotes,V03AB,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605260,deferoxamine,V03AC01,181,Iron chelating agents,V03AC,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605261,deferiprone,V03AC02,160,Iron chelating agents,V03AC,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605262,deferasirox,V03AC03,124,Iron chelating agents,V03AC,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605264,polystyrene sulfonate; oral,V03AE01,30,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03AE,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605265,sevelamer; oral,V03AE02,168,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03AE,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605266,lanthanum carbonate; oral,V03AE03,15,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03AE,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605269,mesna,V03AF01,614,Detoxifying agents for antineoplastic treatment,V03AF,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605270,dexrazoxane; parenteral,V03AF02,92,Detoxifying agents for antineoplastic treatment,V03AF,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605271,calcium folinate; systemic,V03AF03,397,Detoxifying agents for antineoplastic treatment,V03AF,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605272,calcium levofolinate; systemic,V03AF04,6,Detoxifying agents for antineoplastic treatment,V03AF,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605275,rasburicase; parenteral,V03AF07,133,Detoxifying agents for antineoplastic treatment,V03AF,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605276,palifermin; parenteral,V03AF08,12,Detoxifying agents for antineoplastic treatment,V03AF,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605277,glucarpidase,V03AF09,31,Detoxifying agents for antineoplastic treatment,V03AF,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605282,diazoxide,V03AH01,43,Drugs for treatment of hypoglycemia,V03AH,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,VARIOUS,V
21605306,sincalide,V04CC03,10,Tests for bile duct patency,V04CC,OTHER DIAGNOSTIC AGENTS,V04C,DIAGNOSTIC AGENTS,V04,VARIOUS,V
21605309,metyrapone,V04CD01,4,Tests for pituitary function,V04CD,OTHER DIAGNOSTIC AGENTS,V04C,DIAGNOSTIC AGENTS,V04,VARIOUS,V
21605317,tuberculin,V04CF01,18,Tuberculosis diagnostics,V04CF,OTHER DIAGNOSTIC AGENTS,V04C,DIAGNOSTIC AGENTS,V04,VARIOUS,V
21605583,samarium (153Sm) lexidronam,V10BX02,10,Various pain palliation radiopharmaceuticals,V10BX,PAIN PALLIATION (BONE SEEKING AGENTS),V10B,THERAPEUTIC RADIOPHARMACEUTICALS,V10,VARIOUS,V
40251554,iloperidone; oral,N05AX14,41,Other antipsychotics,N05AX,ANTIPSYCHOTICS,N05A,PSYCHOLEPTICS,N05,NERVOUS SYSTEM,N
40251691,linagliptin; oral,A10BH05,10,Dipeptidyl peptidase 4 (DPP-4) inhibitors,A10BH,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10B,DRUGS USED IN DIABETES,A10,ALIMENTARY TRACT AND METABOLISM,A
40252128,rilpivirine; oral,J05AG05,1,Non-nucleoside reverse transcriptase inhibitors,J05AG,DIRECT ACTING ANTIVIRALS,J05A,ANTIVIRALS FOR SYSTEMIC USE,J05,ANTIINFECTIVES FOR SYSTEMIC USE,J
40252222,vilazodone,N06AX24,92,Other antidepressants,N06AX,ANTIDEPRESSANTS,N06A,PSYCHOANALEPTICS,N06,NERVOUS SYSTEM,N
40252237,lisdexamfetamine; oral,N06BA12,3570,Centrally acting sympathomimetics,N06BA,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B,PSYCHOANALEPTICS,N06,NERVOUS SYSTEM,N
40252349,velaglucerase alfa; parenteral,A16AB10,78,Enzymes,A16AB,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16,ALIMENTARY TRACT AND METABOLISM,A
40252350,taliglucerase alfa,A16AB11,33,Enzymes,A16AB,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16,ALIMENTARY TRACT AND METABOLISM,A
40252359,teduglutide; parenteral,A16AX08,27,Various alimentary tract and metabolism products,A16AX,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16,ALIMENTARY TRACT AND METABOLISM,A
40252395,sinecatechins; topical,D06BB12,4,Antivirals,D06BB,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06B,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06,DERMATOLOGICALS,D
40252553,fampridine; oral,N07XX07,30,Other nervous system drugs,N07XX,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07,NERVOUS SYSTEM,N
40252639,cilostazol; oral,B01AC23,5,Platelet aggregation inhibitors excl. heparin,B01AC,ANTITHROMBOTIC AGENTS,B01A,ANTITHROMBOTIC AGENTS,B01,BLOOD AND BLOOD FORMING ORGANS,B
40252640,ticagrelor; oral,B01AC24,30,Platelet aggregation inhibitors excl. heparin,B01AC,ANTITHROMBOTIC AGENTS,B01A,ANTITHROMBOTIC AGENTS,B01,BLOOD AND BLOOD FORMING ORGANS,B
40253093,cabazitaxel,L01CD04,5,Taxanes,L01CD,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01C,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253137,brentuximab vedotin,L01XC12,141,Monoclonal antibodies,L01XC,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253394,vandetanib,L01XE12,12,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253395,afatinib,L01XE13,8,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253396,bosutinib,L01XE14,13,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253397,vemurafenib,L01XE15,83,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253398,crizotinib,L01XE16,293,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253399,axitinib,L01XE17,9,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253400,ruxolitinib,L01XE18,154,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253429,omacetaxine mepesuccinate,L01XX40,3,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253430,eribulin,L01XX41,2,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253469,abiraterone; oral,L02BX03,5,Other hormone antagonists and related agents,L02BX,HORMONE ANTAGONISTS AND RELATED AGENTS,L02B,ENDOCRINE THERAPY,L02,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253604,icatibant; parenteral,B06AC02,89,Drugs used in hereditary angioedema,B06AC,OTHER HEMATOLOGICAL AGENTS,B06A,OTHER HEMATOLOGICAL AGENTS,B06,BLOOD AND BLOOD FORMING ORGANS,B
40253605,ecallantide,B06AC03,112,Drugs used in hereditary angioedema,B06AC,OTHER HEMATOLOGICAL AGENTS,B06A,OTHER HEMATOLOGICAL AGENTS,B06,BLOOD AND BLOOD FORMING ORGANS,B
40253774,belimumab; parenteral,L04AA26,125,Selective immunosuppressants,L04AA,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253775,fingolimod; oral,L04AA27,608,Selective immunosuppressants,L04AA,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253776,belatacept; parenteral,L04AA28,15,Selective immunosuppressants,L04AA,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
40253900,dronedarone; oral,C01BD07,7,"Antiarrhythmics, class III",C01BD,"ANTIARRHYTHMICS, CLASS I AND III",C01B,CARDIAC THERAPY,C01,CARDIOVASCULAR SYSTEM,C
40254795,dexlansoprazole; oral,A02BC06,71,Proton pump inhibitors,A02BC,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02B,DRUGS FOR ACID RELATED DISORDERS,A02,ALIMENTARY TRACT AND METABOLISM,A
40254906,pasireotide; parenteral,H01CB05,3,Somatostatin and analogues,H01CB,HYPOTHALAMIC HORMONES,H01C,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H01,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",H
40255830,ceftaroline fosamil; parenteral,J01DI02,7,Other cephalosporins and penems,J01DI,OTHER BETA-LACTAM ANTIBACTERIALS,J01D,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
40255957,retigabine; oral,N03AX21,3,Other antiepileptics,N03AX,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03,NERVOUS SYSTEM,N
40255958,perampanel; oral,N03AX22,380,Other antiepileptics,N03AX,ANTIEPILEPTICS,N03A,ANTIEPILEPTICS,N03,NERVOUS SYSTEM,N
40256457,choline fenofibrate; oral,C10AB11,3,Fibrates,C10AB,"LIPID MODIFYING AGENTS, PLAIN",C10A,LIPID MODIFYING AGENTS,C10,CARDIOVASCULAR SYSTEM,C
40256481,mipomersen,C10AX11,5,Other lipid modifying agents,C10AX,"LIPID MODIFYING AGENTS, PLAIN",C10A,LIPID MODIFYING AGENTS,C10,CARDIOVASCULAR SYSTEM,C
40256849,BESIFLOXACIN,S01AX23,9,,,,,,,,
43534741,naloxegol; oral,A06AH03,11,Peripheral opioid receptor antagonists,A06AH,DRUGS FOR CONSTIPATION,A06A,DRUGS FOR CONSTIPATION,A06,ALIMENTARY TRACT AND METABOLISM,A
43534742,linaclotide; oral,A06AX04,68,Other drugs for constipation,A06AX,DRUGS FOR CONSTIPATION,A06A,DRUGS FOR CONSTIPATION,A06,ALIMENTARY TRACT AND METABOLISM,A
43534744,tegaserod; oral,A06AX06,66,Other drugs for constipation,A06AX,DRUGS FOR CONSTIPATION,A06A,DRUGS FOR CONSTIPATION,A06,ALIMENTARY TRACT AND METABOLISM,A
43534745,fidaxomicin; oral,A07AA12,18,Antibiotics,A07AA,INTESTINAL ANTIINFECTIVES,A07A,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",A07,ALIMENTARY TRACT AND METABOLISM,A
43534755,canagliflozin,A10BX11,22,,,,,,,,
43534756,empagliflozin,A10BX12,9,,,,,,,,
43534758,glycerol phenylbutyrate; oral,A16AX09,442,Various alimentary tract and metabolism products,A16AX,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16,ALIMENTARY TRACT AND METABOLISM,A
43534761,rivaroxaban; oral,B01AF01,350,Direct factor Xa inhibitors,B01AF,ANTITHROMBOTIC AGENTS,B01A,ANTITHROMBOTIC AGENTS,B01,BLOOD AND BLOOD FORMING ORGANS,B
43534762,apixaban; oral,B01AF02,82,Direct factor Xa inhibitors,B01AF,ANTITHROMBOTIC AGENTS,B01A,ANTITHROMBOTIC AGENTS,B01,BLOOD AND BLOOD FORMING ORGANS,B
43534769,macitentan; oral,C02KX04,409,Antihypertensives for pulmonary arterial hypertension,C02KX,OTHER ANTIHYPERTENSIVES,C02K,ANTIHYPERTENSIVES,C02,CARDIOVASCULAR SYSTEM,C
43534774,lomitapide; oral,C10AX12,34,Other lipid modifying agents,C10AX,"LIPID MODIFYING AGENTS, PLAIN",C10A,LIPID MODIFYING AGENTS,C10,CARDIOVASCULAR SYSTEM,C
43534781,ingenol mebutate; topical,D06BX02,3,Other chemotherapeutics,D06BX,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06B,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06,DERMATOLOGICALS,D
43534790,mirabegron; oral,G04BD12,43,Drugs for urinary frequency and incontinence,G04BD,UROLOGICALS,G04B,UROLOGICALS,G04,GENITO URINARY SYSTEM AND SEX HORMONES,G
43534792,nafcillin; parenteral,J01CF06,36,Beta-lactamase resistant penicillins,J01CF,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",J01C,ANTIBACTERIALS FOR SYSTEMIC USE,J01,ANTIINFECTIVES FOR SYSTEMIC USE,J
43534795,bedaquiline; oral,J04AK05,38,Other drugs for treatment of tuberculosis,J04AK,DRUGS FOR TREATMENT OF TUBERCULOSIS,J04A,ANTIMYCOBACTERIALS,J04,ANTIINFECTIVES FOR SYSTEMIC USE,J
43534801,dolutegravir; oral,J05AX12,45,Other antivirals,J05AX,DIRECT ACTING ANTIVIRALS,J05A,ANTIVIRALS FOR SYSTEMIC USE,J05,ANTIINFECTIVES FOR SYSTEMIC USE,J
43534806,pertuzumab,L01XC13,8,Monoclonal antibodies,L01XC,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
43534810,regorafenib,L01XE21,13,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
43534813,ponatinib,L01XE24,37,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
43534814,trametinib,L01XE25,152,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
43534815,vismodegib,L01XX43,29,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
43534821,tofacitinib; oral,L04AA29,242,Selective immunosuppressants,L04AA,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
43534822,teriflunomide; oral,L04AA31,62,Selective immunosuppressants,L04AA,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
43534823,apremilast; oral,L04AA32,407,Selective immunosuppressants,L04AA,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
