drugbank_id,id,type,action,uniprot_id,entrez_id,gene_symbol,atc_concept_id
DB00281,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21604241
DB00281,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21605104
DB00281,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21600260
DB00281,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21601618
DB00281,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21602020
DB00281,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21604230
DB00281,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21604241
DB00281,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21605104
DB00281,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21600260
DB00281,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21601618
DB00281,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21602020
DB00281,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21604230
DB00281,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21604241
DB00281,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21605104
DB00281,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21600260
DB00281,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21601618
DB00281,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21602020
DB00281,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21604230
DB00281,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21604241
DB00281,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21605104
DB00281,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21600260
DB00281,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21601618
DB00281,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21602020
DB00281,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21604230
DB00281,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21604241
DB00281,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21605104
DB00281,BE0002887,enzyme,substrate,P10632,1558,CYP2C8,21600260
DB00281,BE0002887,enzyme,substrate,P10632,1558,CYP2C8,21601618
DB00281,BE0002887,enzyme,substrate,P10632,1558,CYP2C8,21602020
DB00281,BE0002887,enzyme,substrate,P10632,1558,CYP2C8,21604230
DB00281,BE0002887,enzyme,substrate,P10632,1558,CYP2C8,21604241
DB00281,BE0002887,enzyme,substrate,P10632,1558,CYP2C8,21605104
DB00281,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21600260
DB00281,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21601618
DB00281,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21602020
DB00281,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21604230
DB00281,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21604241
DB00281,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21605104
DB00281,BE0003549,enzyme,substrate,P20813,1555,CYP2B6,21600260
DB00281,BE0003549,enzyme,substrate,P20813,1555,CYP2B6,21601618
DB00281,BE0003549,enzyme,substrate,P20813,1555,CYP2B6,21602020
DB00281,BE0003549,enzyme,substrate,P20813,1555,CYP2B6,21604230
DB00281,BE0003549,enzyme,substrate,P20813,1555,CYP2B6,21604241
DB00281,BE0003549,enzyme,substrate,P20813,1555,CYP2B6,21605104
DB00281,BE0000177,target,inhibitor,Q9Y5Y9,6336,SCN10A,21600260
DB00281,BE0000177,target,inhibitor,Q9Y5Y9,6336,SCN10A,21601618
DB00281,BE0000177,target,inhibitor,Q9Y5Y9,6336,SCN10A,21602020
DB00281,BE0000177,target,inhibitor,Q9Y5Y9,6336,SCN10A,21604230
DB00281,BE0000177,target,inhibitor,Q9Y5Y9,6336,SCN10A,21604241
DB00281,BE0000177,target,inhibitor,Q9Y5Y9,6336,SCN10A,21605104
DB00281,BE0001143,target,inhibitor,Q15858,6335,SCN9A,21600260
DB00281,BE0001143,target,inhibitor,Q15858,6335,SCN9A,21601618
DB00281,BE0001143,target,inhibitor,Q15858,6335,SCN9A,21602020
DB00281,BE0001143,target,inhibitor,Q15858,6335,SCN9A,21604230
DB00281,BE0001143,target,inhibitor,Q15858,6335,SCN9A,21604241
DB00281,BE0001143,target,inhibitor,Q15858,6335,SCN9A,21605104
DB00281,BE0000197,target,inhibitor,Q14524,6331,SCN5A,21600260
DB00281,BE0000197,target,inhibitor,Q14524,6331,SCN5A,21601618
DB00281,BE0000197,target,inhibitor,Q14524,6331,SCN5A,21602020
DB00281,BE0000197,target,inhibitor,Q14524,6331,SCN5A,21604230
DB00281,BE0000197,target,inhibitor,Q14524,6331,SCN5A,21604241
DB00281,BE0000197,target,inhibitor,Q14524,6331,SCN5A,21605104
DB00281,BE0000767,target,antagonist,P00533,1956,EGFR,21600260
DB00281,BE0000767,target,antagonist,P00533,1956,EGFR,21601618
DB00281,BE0000767,target,antagonist,P00533,1956,EGFR,21602020
DB00281,BE0000767,target,antagonist,P00533,1956,EGFR,21604230
DB00281,BE0000767,target,antagonist,P00533,1956,EGFR,21604241
DB00281,BE0000767,target,antagonist,P00533,1956,EGFR,21605104
DB00283,BE0002363,enzyme,inhibitor,P10635,1565,CYP2D6,21603449
DB00283,BE0000442,target,antagonist,P35367,3269,HRH1,21603449
DB00284,BE0000837,target,inhibitor,O43451,8972,MGAM,21600776
DB00284,BE0001176,target,inhibitor,P14410,6476,SI,21600776
DB00284,BE0002639,target,inhibitor,P04746,279,AMY2A,21600776
DB00284,BE0000876,target,inhibitor,P10253,2548,GAA,21600776
DB00285,BE0001032,transporter,substrate,P08183,5243,ABCB1,21604745
DB00285,BE0001067,transporter,inducer,Q9UNQ0,9429,ABCG2,21604745
DB00285,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604745
DB00285,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604745
DB00285,BE0000749,target,inhibitor,P31645,6532,SLC6A4,21604745
DB00285,BE0000486,target,inhibitor,P23975,6530,SLC6A2,21604745
DB00285,BE0000647,target,inhibitor,Q01959,6531,SLC6A3,21604745
DB00286,BE0000537,carrier,inducer,P05543,6906,SERPINA7,21602523
DB00286,BE0000685,carrier,binder,P04278,6462,SHBG,21602523
DB00286,BE0000530,carrier,binder,P02768,213,ALB,21602523
DB00286,BE0001061,transporter,inhibitor,O15438,8714,ABCC3,21602523
DB00286,BE0001188,transporter,inhibitor,O15439,10257,ABCC4,21602523
DB00286,BE0000785,transporter,inhibitor,P33527,4363,ABCC1,21602523
DB00286,BE0003642,transporter,substrate,P46721,6579,SLCO1A2,21602523
DB00286,BE0003644,transporter,inhibitor,Q14973,6554,SLC10A1,21602523
DB00286,BE0003652,transporter,inhibitor,Q63ZE4,387775,SLC22A10,21602523
DB00286,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21602523
DB00286,BE0003660,transporter,substrate,Q9NYB5,53919,SLCO1C1,21602523
DB00286,BE0001004,transporter,substrate,Q9Y6L6,10599,SLCO1B1,21602523
DB00286,BE0001042,transporter,substrate,O94956,11309,SLCO2B1,21602523
DB00286,BE0001032,transporter,substrate,P08183,5243,ABCB1,21602523
DB00286,BE0001066,transporter,substrate,Q4U2R8,9356,SLC22A6,21602523
DB00286,BE0003667,transporter,substrate,Q86UW1,200931,SLC51A,21602523
DB00286,BE0003668,transporter,substrate,Q86UW2,123264,SLC51B,21602523
DB00286,BE0001069,transporter,substrate,Q92887,1244,ABCC2,21602523
DB00286,BE0003656,transporter,substrate,Q96BD0,28231,SLCO4A1,21602523
DB00286,BE0003658,transporter,substrate,Q96J66,85320,ABCC11,21602523
DB00286,BE0003659,transporter,substrate,Q9NPD5,28234,SLCO1B3,21602523
DB00286,BE0000879,transporter,substrate,Q9NSA0,55867,SLC22A11,21602523
DB00286,BE0003661,transporter,substrate,Q9UIG8,28232,SLCO3A1,21602523
DB00286,BE0001067,transporter,substrate,Q9UNQ0,9429,ABCG2,21602523
DB00286,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602523
DB00286,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21602523
DB00286,BE0002089,enzyme,substrate,P21964,1312,COMT,21602523
DB00286,BE0000123,target,agonist,P03372,2099,ESR1,21602523
DB00286,BE0000792,target,agonist,Q92731,2100,ESR2,21602523
DB00287,BE0000610,target,agonist,P43088,5737,PTGFR,21603713
DB00288,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602130
DB00288,BE0002362,enzyme,inducer,P20815,1577,CYP3A5,21602130
DB00288,BE0000794,target,agonist,P04150,2908,NR3C1,21602130
DB00288,BE0000422,target,agonist,P04083,301,ANXA1,21602130
DB00289,BE0000530,carrier,binder,P02768,213,ALB,21604762
DB00289,BE0004879,carrier,binder,P02763,5004,ORM1,21604762
DB00289,BE0000710,carrier,binder,P12314,2209,FCGR1A,21604762
DB00289,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604762
DB00289,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21604762
DB00289,BE0000486,target,inhibitor,P23975,6530,SLC6A2,21604762
DB00289,BE0000749,target,binder,P31645,6532,SLC6A4,21604762
DB00289,BE0004956,target,blocker,Q05586,2902,GRIN1,21604762
DB00289,BE0001028,target,inhibitor,P48549,3760,KCNJ3,21604762
DB00289,BE0000632,target,partial agonist,P41145,4986,OPRK1,21604762
DB00290,BE0004697,enzyme,substrate,Q13867,642,BLMH,21603742
DB00291,BE0000814,enzyme,substrate,P09211,2950,GSTP1,21601391
DB00292,BE0001057,carrier,inhibitor,P11166,6513,SLC2A1,21604213
DB00292,BE0000731,enzyme,inhibitor,P15538,1584,CYP11B1,21604213
DB00292,BE0003542,enzyme,inhibitor,P19099,1585,CYP11B2,21604213
DB00292,BE0000795,target,agonist,P14867,2554,GABRA1,21604213
DB00292,BE0000572,target,agonist,P18089,151,ADRA2B,21604213
DB00292,BE0004797,target,positive allosteric modulator,P14867,2554,GABRA1,21604213
DB00293,BE0000324,target,inhibitor,P04818,7298,TYMS,21601424
DB00293,BE0000700,target,antagonist,Q05932,2356,FPGS,21601424
DB00294,BE0000530,carrier,carrier,P02768,213,ALB,21602504
DB00294,BE0000685,carrier,carrier,P04278,6462,SHBG,21602504
DB00294,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602504
DB00294,BE0000557,target,agonist,P06401,5241,PGR,21602504
DB00295,BE0000530,carrier,binder,P02768,213,ALB,21604256
DB00295,BE0000530,carrier,binder,P02768,213,ALB,21604264
DB00295,BE0001032,transporter,substrate,P08183,5243,ABCB1,21604256
DB00295,BE0001032,transporter,substrate,P08183,5243,ABCB1,21604264
DB00295,BE0002887,enzyme,substrate,P10632,1558,CYP2C8,21604256
DB00295,BE0002887,enzyme,substrate,P10632,1558,CYP2C8,21604264
DB00295,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604256
DB00295,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604264
DB00295,BE0003679,enzyme,substrate,P16662,7364,UGT2B7,21604256
DB00295,BE0003679,enzyme,substrate,P16662,7364,UGT2B7,21604264
DB00295,BE0003541,enzyme,substrate,P22309,54658,UGT1A1,21604256
DB00295,BE0003541,enzyme,substrate,P22309,54658,UGT1A1,21604264
DB00295,BE0003682,enzyme,substrate,Q9HAW9,54576,UGT1A8,21604256
DB00295,BE0003682,enzyme,substrate,Q9HAW9,54576,UGT1A8,21604264
DB00295,BE0004696,enzyme,substrate,P54855,7366,UGT2B15,21604256
DB00295,BE0004696,enzyme,substrate,P54855,7366,UGT2B15,21604264
DB00295,BE0003681,enzyme,substrate,P06133,7363,UGT2B4,21604256
DB00295,BE0003681,enzyme,substrate,P06133,7363,UGT2B4,21604264
DB00295,BE0003677,enzyme,substrate,P35503,54659,UGT1A3,21604256
DB00295,BE0003677,enzyme,substrate,P35503,54659,UGT1A3,21604264
DB00295,BE0000770,target,agonist,P35372,4988,OPRM1,21604256
DB00295,BE0000770,target,agonist,P35372,4988,OPRM1,21604264
DB00295,BE0000632,target,agonist,P41145,4986,OPRK1,21604256
DB00295,BE0000632,target,agonist,P41145,4986,OPRK1,21604264
DB00295,BE0000420,target,agonist,P41143,4985,OPRD1,21604256
DB00295,BE0000420,target,agonist,P41143,4985,OPRD1,21604264
DB00295,BE0004024,target,activator,Q9Y6Y9,23643,LY96,21604256
DB00295,BE0004024,target,activator,Q9Y6Y9,23643,LY96,21604264
DB00296,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21604237
DB00296,BE0003549,enzyme,substrate,P20813,1555,CYP2B6,21604237
DB00296,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604237
DB00296,BE0000177,target,inhibitor,Q9Y5Y9,6336,SCN10A,21604237
DB00297,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604229
DB00297,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604240
DB00297,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21604229
DB00297,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21604240
DB00297,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604229
DB00297,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604240
DB00297,BE0000177,target,inhibitor,Q9Y5Y9,6336,SCN10A,21604229
DB00297,BE0000177,target,inhibitor,Q9Y5Y9,6336,SCN10A,21604240
DB00297,BE0000064,target,other/unknown,P34995,5731,PTGER1,21604229
DB00297,BE0000064,target,other/unknown,P34995,5731,PTGER1,21604240
DB00298,BE0000501,target,antagonist,P35348,148,ADRA1A,21603717
DB00298,BE0000715,target,antagonist,P25100,146,ADRA1D,21603717
DB00298,BE0000575,target,antagonist,P35368,147,ADRA1B,21603717
DB00300,BE0001066,transporter,substrate,Q4U2R8,9356,SLC22A6,21603166
DB00300,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21603166
DB00300,BE0003651,transporter,substrate,Q5T3U5,89845,ABCC10,21603166
DB00300,BE0001188,transporter,substrate,O15439,10257,ABCC4,21603166
DB00300,BE0001069,transporter,substrate,Q92887,1244,ABCC2,21603166
DB00300,BE0001032,transporter,substrate,P08183,5243,ABCB1,21603166
DB00300,BE0004477,enzyme,substrate,P54819,204,AK2,21603166
DB00300,BE0004780,enzyme,substrate,P27144,205,AK4,21603166
DB00300,BE0009626,enzyme,substrate,P15531,4830,NME1,21603166
DB00300,BE0009627,enzyme,substrate,P12277,1152,CKB,21603166
DB00301,BE0000703,transporter,substrate,O95342,8647,ABCB11,21602857
DB00301,BE0000703,transporter,substrate,O95342,8647,ABCB11,21602867
DB00301,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602857
DB00301,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602867
DB00302,BE0000211,target,inhibitor,P00747,5340,PLG,21601036
DB00304,BE0000530,carrier,binder,P02768,213,ALB,21602505
DB00304,BE0000685,carrier,binder,P04278,6462,SHBG,21602505
DB00304,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602505
DB00304,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21602505
DB00304,BE0003541,enzyme,inducer,P22309,54658,UGT1A1,21602505
DB00304,BE0000557,target,agonist,P06401,5241,PGR,21602505
DB00304,BE0000123,target,agonist,P03372,2099,ESR1,21602505
DB00305,BE0002364,enzyme,substrate,P16435,5447,POR,21603744
DB00306,BE0000795,target,potentiator,P14867,2554,GABRA1,21604614
DB00306,BE0000381,target,potentiator,P47869,2555,GABRA2,21604614
DB00306,BE0000523,target,potentiator,P34903,2556,GABRA3,21604614
DB00306,BE0000478,target,potentiator,P48169,2557,GABRA4,21604614
DB00306,BE0000471,target,potentiator,P31644,2558,GABRA5,21604614
DB00306,BE0000764,target,potentiator,Q16445,2559,GABRA6,21604614
DB00306,BE0000849,target,antagonist,P43681,1137,CHRNA4,21604614
DB00306,BE0002341,target,antagonist,P36544,1139,CHRNA7,21604614
DB00306,BE0002341,target,antagonist,P36544,89832,CHRFAM7A,21604614
DB00306,BE0000829,target,antagonist,P42262,2891,GRIA2,21604614
DB00306,BE0000826,target,antagonist,Q13002,2898,GRIK2,21604614
DB00306,BE0004797,target,positive allosteric modulator,P14867,2554,GABRA1,21604614
DB00307,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603801
DB00307,BE0002887,enzyme,inhibitor,P10632,1558,CYP2C8,21603801
DB00307,BE0000412,target,agonist,P19793,6256,RXRA,21603801
DB00307,BE0000078,target,agonist,P28702,6257,RXRB,21603801
DB00307,BE0000707,target,agonist,P48443,6258,RXRG,21603801
DB00308,BE0000430,target,activator,Q13936,775,CACNA1C,21600274
DB00308,BE0000303,target,activator,Q02641,782,CACNB1,21600274
DB00308,BE0000090,target,inhibitor,Q12809,3757,KCNH2,21600274
DB00308,BE0000691,target,activator,P54289,781,CACNA2D1,21600274
DB00308,BE0000679,target,activator,Q06432,786,CACNG1,21600274
DB00308,BE0000154,target,inhibitor,O00180,3775,KCNK1,21600274
DB00308,BE0000680,target,inhibitor,Q9Y257,9424,KCNK6,21600274
DB00308,BE0000462,target,inhibitor,Q9H252,81033,KCNH6,21600274
DB00308,BE0000699,target,inhibitor,Q9NS40,90134,KCNH7,21600274
DB00308,BE0000708,target,inhibitor,Q14654,3767,KCNJ11,21600274
DB00309,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21601449
DB00309,BE0000026,target,inhibitor,Q9H4B7,81027,TUBB1,21601449
DB00310,BE0000502,target,inhibitor,Q13621,6557,SLC12A1,21601493
DB00310,BE0000267,target,inhibitor,P00915,759,CA1,21601493
DB00312,BE0002638,enzyme,inducer,P08684,1576,CYP3A4,21604608
DB00312,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21604608
DB00312,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21604608
DB00312,BE0000795,target,potentiator,P14867,2554,GABRA1,21604608
DB00312,BE0000381,target,potentiator,P47869,2555,GABRA2,21604608
DB00312,BE0000523,target,potentiator,P34903,2556,GABRA3,21604608
DB00312,BE0000478,target,potentiator,P48169,2557,GABRA4,21604608
DB00312,BE0000471,target,potentiator,P31644,2558,GABRA5,21604608
DB00312,BE0000764,target,potentiator,Q16445,2559,GABRA6,21604608
DB00312,BE0000849,target,antagonist,P43681,1137,CHRNA4,21604608
DB00312,BE0002341,target,antagonist,P36544,1139,CHRNA7,21604608
DB00312,BE0002341,target,antagonist,P36544,89832,CHRFAM7A,21604608
DB00312,BE0000829,target,antagonist,P42262,2891,GRIA2,21604608
DB00312,BE0000826,target,antagonist,Q13002,2898,GRIK2,21604608
DB00312,BE0004797,target,positive allosteric modulator,P14867,2554,GABRA1,21604608
DB00312,BE0004956,target,antagonist,Q05586,2902,GRIN1,21604608
DB00312,BE0000956,target,activator,O75469,8856,NR1I2,21604608
DB00313,BE0001066,transporter,inhibitor,Q4U2R8,9356,SLC22A6,21604422
DB00313,BE0000106,transporter,inhibitor,O76082,6584,SLC22A5,21604422
DB00313,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21604422
DB00313,BE0000669,transporter,substrate,P53985,6566,SLC16A1,21604422
DB00313,BE0003646,transporter,substrate,Q9Y694,10864,SLC22A7,21604422
DB00313,BE0001042,transporter,inhibitor,O94956,11309,SLCO2B1,21604422
DB00313,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21604422
DB00313,BE0003549,enzyme,substrate,P20813,1555,CYP2B6,21604422
DB00313,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21604422
DB00313,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21604422
DB00313,BE0000017,enzyme,substrate,P23219,5742,PTGS1,21604422
DB00313,BE0002433,enzyme,inhibitor,P05177,1544,CYP1A2,21604422
DB00313,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21604422
DB00313,BE0002638,enzyme,inhibitor,P08684,1576,CYP3A4,21604422
DB00313,BE0003544,enzyme,substrate,P22310,54657,UGT1A4,21604422
DB00313,BE0003682,enzyme,substrate,Q9HAW9,54576,UGT1A8,21604422
DB00313,BE0003678,enzyme,substrate,Q9HAW8,54575,UGT1A10,21604422
DB00313,BE0004694,enzyme,substrate,P19224,54578,UGT1A6,21604422
DB00313,BE0003677,enzyme,substrate,P35503,54659,UGT1A3,21604422
DB00313,BE0003679,enzyme,substrate,P16662,7364,UGT2B7,21604422
DB00313,BE0004696,enzyme,substrate,P54855,7366,UGT2B15,21604422
DB00313,BE0003538,enzyme,substrate,O60656,54600,UGT1A9,21604422
DB00313,BE0003541,enzyme,substrate,P22309,54658,UGT1A1,21604422
DB00313,BE0000573,target,inhibitor,P45954,36,ACADSB,21604422
DB00313,BE0000881,target,inhibitor,Q9UKV0,9734,HDAC9,21604422
DB00313,BE0000162,target,inhibitor,Q02218,4967,OGDH,21604422
DB00313,BE0000152,target,inhibitor,P51649,7915,ALDH5A1,21604422
DB00313,BE0004901,target,inhibitor,P35498,6323,SCN1A,21604422
DB00313,BE0002366,target,inhibitor,Q92769,3066,HDAC2,21604422
DB00315,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21604378
DB00315,BE0002198,enzyme,substrate,P21397,4128,MAOA,21604378
DB00315,BE0000797,target,agonist,P28222,3351,HTR1B,21604378
DB00315,BE0000659,target,agonist,P28221,3352,HTR1D,21604378
DB00315,BE0000460,target,agonist,P30939,3355,HTR1F,21604378
DB00315,BE0000476,target,agonist,P28566,3354,HTR1E,21604378
DB00315,BE0000650,target,agonist,P34969,3363,HTR7,21604378
DB00315,BE0000291,target,agonist,P08908,3350,HTR1A,21604378
DB00315,BE0000451,target,agonist,P28223,3356,HTR2A,21604378
DB00315,BE0000393,target,agonist,P41595,3357,HTR2B,21604378
DB00316,BE0001032,transporter,substrate,P08183,5243,ABCB1,21604344
DB00316,BE0001032,transporter,substrate,P08183,5243,ABCB1,21604348
DB00316,BE0001032,transporter,substrate,P08183,5243,ABCB1,21604351
DB00316,BE0003533,enzyme,substrate,P05181,1571,CYP2E1,21604344
DB00316,BE0003533,enzyme,substrate,P05181,1571,CYP2E1,21604348
DB00316,BE0003533,enzyme,substrate,P05181,1571,CYP2E1,21604351
DB00316,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21604344
DB00316,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21604348
DB00316,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21604351
DB00316,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604344
DB00316,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604348
DB00316,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604351
DB00316,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604344
DB00316,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604348
DB00316,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604351
DB00316,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21604344
DB00316,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21604348
DB00316,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21604351
DB00316,BE0004694,enzyme,substrate,P19224,54578,UGT1A6,21604344
DB00316,BE0004694,enzyme,substrate,P19224,54578,UGT1A6,21604348
DB00316,BE0004694,enzyme,substrate,P19224,54578,UGT1A6,21604351
DB00316,BE0003541,enzyme,substrate,P22309,54658,UGT1A1,21604344
DB00316,BE0003541,enzyme,substrate,P22309,54658,UGT1A1,21604348
DB00316,BE0003541,enzyme,substrate,P22309,54658,UGT1A1,21604351
DB00316,BE0003538,enzyme,substrate,O60656,54600,UGT1A9,21604344
DB00316,BE0003538,enzyme,substrate,O60656,54600,UGT1A9,21604348
DB00316,BE0003538,enzyme,substrate,O60656,54600,UGT1A9,21604351
DB00316,BE0004696,enzyme,substrate,P54855,7366,UGT2B15,21604344
DB00316,BE0004696,enzyme,substrate,P54855,7366,UGT2B15,21604348
DB00316,BE0004696,enzyme,substrate,P54855,7366,UGT2B15,21604351
DB00316,BE0000927,enzyme,substrate,P50225,6817,SULT1A1,21604344
DB00316,BE0000927,enzyme,substrate,P50225,6817,SULT1A1,21604348
DB00316,BE0000927,enzyme,substrate,P50225,6817,SULT1A1,21604351
DB00316,BE0004767,enzyme,substrate,P0DMM9,6818,SULT1A3,21604344
DB00316,BE0004767,enzyme,substrate,P0DMM9,6818,SULT1A3,21604348
DB00316,BE0004767,enzyme,substrate,P0DMM9,6818,SULT1A3,21604351
DB00316,BE0004767,enzyme,substrate,P0DMM9,445329,SULT1A4,21604344
DB00316,BE0004767,enzyme,substrate,P0DMM9,445329,SULT1A4,21604348
DB00316,BE0004767,enzyme,substrate,P0DMM9,445329,SULT1A4,21604351
DB00316,BE0003607,enzyme,inhibitor,P11245,10,NAT2,21604344
