stage,log_lower90,log_ior,permutation
5,-0.735324561604458,-0.40721544138367,58
6,-0.917531247880886,-0.511895717216969,58
7,-1.13207307690083,-0.619997803657664,58
1,-0.0195520158079878,-7.89596347239296e-06,58
2,-0.0881693919480541,-3.99843696872182e-05,58
3,-0.158229091189178,-7.19141074956298e-05,58
4,-0.227857292208319,-0.000103587398752047,58
5,-0.296910980747617,-0.000134982987021193,58
6,-0.365774672024886,-0.000166283528782785,58
7,-0.434349126177551,-0.000197444153547721,58
1,-1.06404841567108,-0.0973112882800287,58
2,-0.57058926298491,0.186480168647321,58
3,-0.324535767024992,0.471754044201494,58
4,-0.260553937204664,0.758057724216157,58
5,-0.273752578944235,1.03972494144031,58
6,-0.317450144421716,1.30493712304789,58
7,-0.393673118476023,1.55680395548777,58
1,-0.0886521076699824,-6.66764925849606e-06,58
2,-0.07871662918129,-1.78287021688206e-05,58
3,-0.0972447567944267,-2.88762518092511e-05,58
4,-0.130317610784778,-3.97086453922668e-05,58
5,-0.168901398972098,-5.02132036208636e-05,58
6,-0.210556102940387,-6.04512831703374e-05,58
7,-0.255064881141234,-7.0574441178195e-05,58
1,-0.984479163993552,0.0210792692246926,58
2,-0.973065264899283,0.201145584871208,58
3,-1.3718425337892,0.380370007202756,58
4,-1.87956484908551,0.557085530406102,58
5,-2.40185182358613,0.728318742143001,58
6,-2.91437415469139,0.891627859382498,58
7,-3.4376308950301,1.05163913903956,58
1,-0.00415433501996355,-1.74175921152653e-06,58
2,-0.0037192895631153,-5.47022513153195e-06,58
3,-0.00462813789658748,-9.16150807750427e-06,58
4,-0.00620998077663785,-1.27413307922097e-05,58
5,-0.00804169204352527,-1.60998420097869e-05,58
6,-0.0100100295485858,-1.91838898082608e-05,58
7,-0.0121088164233457,-2.21594223317467e-05,58
1,-0.00385939870291358,-5.1307786401722e-06,58
2,-0.00342408479364273,5.2353751973655e-06,58
3,-0.00461510681577764,1.57572705665743e-05,58
4,-0.0065367269577084,2.66534027852927e-05,58
5,-0.00873471757080748,3.81717772697243e-05,58
6,-0.0111133621110132,5.05052773593917e-05,58
7,-0.0136517563356434,6.3553105352554e-05,58
1,-0.00361837431392117,-1.25989381416503e-06,58
2,-0.00325132925525087,-4.37629450189547e-06,58
3,-0.00406298910203298,-7.48534738681528e-06,58
4,-0.00545966008487722,-1.05553111828804e-05,58
5,-0.00706844718150902,-1.33826700938755e-05,58
6,-0.00878827034382485,-1.58226430819752e-05,58
7,-0.0106127726486588,-1.78983046343895e-05,58
1,-0.557206219573459,-0.051685681734984,58
2,-0.367768412578269,0.0399802159598988,58
3,-0.342339564969451,0.133040596851682,58
4,-0.420010640431029,0.229397848664274,58
5,-0.541153957060152,0.330579264560295,58
6,-0.685110560729786,0.433264801772049,58
7,-0.839813882672843,0.527613875470882,58
1,-0.00552537479849371,-8.93530378576202e-06,58
2,-0.00812100842573831,-5.375046427325e-05,58
3,-0.0133843785743422,-9.85602440950473e-05,58
4,-0.0192037685420388,-0.000143609760872465,58
5,-0.0251507103197929,-0.000188474966808627,58
6,-0.0310493341014152,-0.000232202849878682,58
7,-0.0368925118827172,-0.000274760141100838,58
1,-0.0310095278608041,3.42688899479526e-09,58
2,-0.0275378321539185,-3.49720310577339e-06,58
3,-0.0341053023474098,-6.99655467517601e-06,58
4,-0.0457801478413539,-1.04886499552315e-05,58
5,-0.059381905884085,-1.39573877810939e-05,58
6,-0.0740528272846368,-1.7385701925221e-05,58
7,-0.0897153433818618,-2.07826034079872e-05,58
1,-0.0934200299025512,-1.13412975304428e-05,58
2,-0.0829752734736214,-2.29019653494866e-05,58
3,-0.102457205034074,-3.42698108823925e-05,58
4,-0.137247742984289,-4.54890077783432e-05,58
5,-0.177853426446025,-5.65810984114457e-05,58
6,-0.221703042890499,-6.75652596129339e-05,58
7,-0.26856332420263,-7.84898687222757e-05,58
1,-0.0113877962047567,8.11760121699479e-06,58
2,-0.0145759670414286,3.18883926997415e-05,58
3,-0.0229143272740778,5.74917187563528e-05,58
4,-0.0329753557596813,8.48167374698505e-05,58
5,-0.043632830086455,0.000112934904424655,58
6,-0.054436739795429,0.000140916312717287,58
7,-0.0653566245966594,0.000168708419580277,58
1,-0.954429186029951,-0.110580113730336,58
2,-1.02319632293794,-0.315250244988277,58
3,-1.16037976085073,-0.516624134677906,58
4,-1.32926132351994,-0.709805526214894,58
5,-1.50336705126186,-0.890393994239212,58
6,-1.70107716410659,-1.05850242587366,58
7,-1.96859093034842,-1.21754748079352,58
1,-57.8753162791385,0.00885501740710204,58
2,-289.589478192789,0.0443079225183629,58
4,-743.951752227407,0.113826514696608,58
5,-961.420967987247,0.147099859772288,58
6,-1168.27346752428,0.178748819700603,58
7,-1364.83577099542,0.20882335286801,58
1,-0.802293671324973,-0.0551139641773304,58
2,-0.887347050837332,-0.304135724078128,58
3,-1.09610908039681,-0.549905182890115,58
4,-1.38570527161395,-0.784088592598069,58
5,-1.71837280942093,-1.00786730553175,58
6,-2.10524453092683,-1.23106423483871,58
7,-2.55331454497611,-1.45620064421024,58
1,-0.455730653836667,0.0407465908348246,58
2,-0.597586584361794,0.0810694548069768,58
3,-0.781059171486368,0.120369235090249,58
4,-0.966075651446611,0.157731371119782,58
5,-1.13462536605152,0.192008634668479,58
6,-1.28932561685008,0.223606416724615,58
7,-1.44532249035831,0.254342568437525,58
1,-0.00924036423327099,-3.30829355039697e-05,58
2,-0.010455222308161,-7.60599622999791e-05,58
3,-0.0145118774644598,-0.000118277772660491,58
4,-0.0194794172573895,-0.000159019939502514,58
5,-0.0246658456509394,-0.000197692654049675,58
6,-0.0299269704912276,-0.000234274934950207,58
7,-0.0353249718664957,-0.000269703066686056,58
1,-0.0115618821384378,4.90533864194731e-07,58
2,-0.0104568649579441,-4.14638363466224e-06,58
3,-0.0134051102746731,-8.79685259036478e-06,58
4,-0.0182708079875643,-1.34750756188851e-05,58
5,-0.0238290238798588,-1.81847669828983e-05,58
6,-0.0297639228799295,-2.29097070416628e-05,58
7,-0.0360406326743596,-2.76233142280091e-05,58
1,-0.00527492622654102,4.63861382571373e-06,58
2,-0.004635368254918,-3.80828325585725e-06,58
3,-0.00732746284820396,-1.21157654859871e-05,58
4,-0.0109502037058738,-2.00767460114548e-05,58
5,-0.0147065025802391,-2.76575222777353e-05,58
6,-0.0184923328344881,-3.49694763146502e-05,58
7,-0.0223398624267581,-4.21580593403803e-05,58
1,-0.00289298542490622,9.31388680847078e-07,58
2,-0.00267561357881839,5.99563135939008e-06,58
3,-0.00347369346287464,1.11008817347269e-05,58
4,-0.00475451810789872,1.66012977098617e-05,58
5,-0.00624573822715149,2.28355180391659e-05,58
6,-0.00786774986601405,2.96941388473471e-05,58
7,-0.00957340410005634,3.65736949001771e-05,58
1,-0.00612835334228134,5.69376031744895e-06,58
2,-0.00538917897203992,3.4160654713844e-06,58
3,-0.00660730682415432,9.59299938152469e-07,58
4,-0.00885785010980333,-1.85405859109977e-06,58
5,-0.0115073071773502,-4.71440465954487e-06,58
6,-0.0143772056246955,-7.64224122740131e-06,58
7,-0.0174474198498166,-1.0623248789976e-05,58
1,-0.00931392102618465,-2.16008361419995e-06,58
2,-0.0199236636924723,-1.72454904125985e-05,58
3,-0.0355533682205235,-3.22821392861883e-05,58
4,-0.05167449485896,-4.72127012551837e-05,58
5,-0.0677619487389207,-6.19598929372245e-05,58
6,-0.0837197894400627,-7.65021824538081e-05,58
7,-0.0996210122357993,-9.09149079095783e-05,58
1,-0.189246928701343,-0.0133761578244433,58
2,-0.1104315295083,0.0293872263753179,58
3,-0.0907782462368546,0.072185907179207,58
4,-0.107098040475147,0.114817799664483,58
5,-0.137526219956859,0.157658961244072,58
6,-0.175281400861039,0.200393729644251,58
7,-0.219872963682553,0.243191094726178,58
1,-0.00375581751901257,3.81063831156325e-07,58
2,-0.00344059699356404,5.56074359092662e-06,58
3,-0.00444499768675818,1.07385387435599e-05,58
4,-0.00606306754789934,1.60249125968903e-05,58
5,-0.00793026995916533,2.17692824922011e-05,58
6,-0.00995702356390628,2.80745328868903e-05,58
7,-0.0121136078483237,3.46600691409904e-05,58
1,-0.214654409805419,-0.00425810827620232,58
2,-0.235516594877887,-0.0569969815086946,58
3,-0.304794670891687,-0.10985547548689,58
4,-0.4062514034679,-0.162976213898828,58
5,-0.518362040419721,-0.21455984699038,58
6,-0.632465416346354,-0.263340884735011,58
7,-0.751805457419916,-0.31029723199557,58
1,-0.0142943911460862,-2.68958291496091e-05,58
2,-0.0128384596406847,-0.000210290823385417,58
3,-0.0159501946490392,-0.000393119981492607,58
4,-0.0214129130165262,-0.000575224904942218,58
5,-0.0277695536843079,-0.000756431643809563,58
6,-0.0346228510332397,-0.000935339859076123,58
7,-0.0419363891257784,-0.00111189254836708,58
1,-0.00192608105048766,1.16562618313054e-06,58
2,-0.00204363845328783,6.95990390209289e-06,58
3,-0.00296391392306966,1.28131535213072e-05,58
4,-0.00416181566797224,1.87701160445641e-05,58
5,-0.00545708514799608,2.48384090877352e-05,58
6,-0.00681104026319324,3.10212141281241e-05,58
7,-0.00821813853124477,3.73012410079809e-05,58
1,-1.04147235246374,-0.0760458872058782,58
2,-1.11399993909159,-0.337059176758147,58
3,-1.28906980568807,-0.596484340897245,58
4,-1.54233461666992,-0.853038106965399,58
5,-1.85342488554847,-1.10706229844506,58
6,-2.2363434532275,-1.36268568613361,58
7,-2.71076882477155,-1.62257410646889,58
1,-0.677052128365049,0.0409010952406037,58
2,-0.311424563925801,0.253484697158668,58
3,-0.0422416358516002,0.463817321017082,58
4,0.142694758098318,0.668909575548498,58
5,0.264390042292362,0.87082093566656,58
6,0.329654155540963,1.06763669571591,58
7,0.335773737810377,1.2643131743514,58
1,0.227572200493333,1.88426388944546,58
2,0.830917244944401,1.95731072392345,58
3,1.18237992035156,1.95540418883598,58
4,1.30519944528104,1.81840843096348,58
5,1.19449614012294,1.4958517236447,58
6,1.07271531676301,1.30576256452008,58
7,0.730659568919598,1.15249607415454,58
1,-0.00436296996517332,-5.94070903137123e-06,58
2,-0.00385991105321346,-5.22919245771192e-06,58
3,-0.00459742227677378,-4.36730873065727e-06,58
4,-0.00602453796675225,-3.12570051086425e-06,58
5,-0.00774460437752409,-1.22340264852028e-06,58
6,-0.00965495578387472,1.50430443390803e-06,58
7,-0.0117529712593634,4.82186330152956e-06,58
1,-1.20009422962,-0.227877576784349,58
2,-1.1444247976984,-0.299606354059901,58
3,-1.097668899161,-0.366299292343808,58
4,-1.04123361521318,-0.424839937313828,58
5,-0.979065431875511,-0.47289734679934,58
6,-0.96423601495043,-0.507452727246606,58
7,-1.10611188970787,-0.533134239602893,58
1,-0.00287353928683749,-2.45795556086392e-06,58
2,-0.00348382353763427,-1.651140475456e-05,58
3,-0.00541809824737671,-3.05409572609605e-05,58
4,-0.00769786467270372,-4.45678620240031e-05,58
5,-0.010077078218581,-5.85770771666105e-05,58
6,-0.0124764411276765,-7.23104296396215e-05,58
7,-0.0149003257655275,-8.58279382560667e-05,58
1,-0.00285980163649527,1.62990193963708e-06,58
2,-0.0025553099502874,2.96973826774405e-06,58
3,-0.00316267498290839,4.25073277998678e-06,58
4,-0.00422987207512062,5.39647083375172e-06,58
5,-0.00546620802704647,6.1909031323637e-06,58
6,-0.00679008277116178,6.26928516966885e-06,58
7,-0.00820444961311562,5.95048415341637e-06,58
1,-0.00863298665004286,-1.22759778520276e-06,58
2,-0.00804354953779083,-1.64418897607987e-05,58
3,-0.0105786654993239,-3.17230316486672e-05,58
4,-0.0145174616648538,-4.73315197409008e-05,58
5,-0.0190012372548619,-6.37517627950501e-05,58
6,-0.023822560337448,-8.11430298837124e-05,58
7,-0.0288852776950836,-9.854108531826e-05,58
1,-4.77071904566896,-1.07268597490399,58
2,-3.26818887900833,-0.849629497060715,58
3,-2.07925901874534,-0.59315796267974,58
4,-1.16574436623265,-0.270588489115893,58
5,-0.472954957421516,0.131607843428802,58
6,0.136284398487164,0.811521743065031,58
7,1.44512833609079,2.29196989076756,58
1,-0.00125406665189152,-4.06411115427829e-07,58
2,-0.00122744421083235,1.13685366454064e-06,58
3,-0.00188167285077942,2.68967236305429e-06,58
4,-0.00275482900162637,4.26359242755581e-06,58
5,-0.00369812893048527,5.86751394759943e-06,58
6,-0.00468392203404843,7.50735350951715e-06,58
7,-0.00571255606930229,9.19307563940208e-06,58
1,-0.00588676231509565,3.94898159772339e-06,58
2,-0.00524822663668899,-5.74466185199185e-06,58
3,-0.00667391348473901,-1.54043066560305e-05,58
4,-0.0090847220305781,-2.46474909255667e-05,58
5,-0.0118203696102447,-3.30419015059924e-05,58
6,-0.0147051358863873,-4.02974837641068e-05,58
7,-0.0177296989839861,-4.6467474607681e-05,58
1,-0.00555049448553288,2.35746009717985e-05,58
2,-0.00457563890216962,-1.5906652127029e-05,58
3,-0.00927348321733554,-5.58707315292395e-05,58
4,-0.0150804094285151,-9.6414046297788e-05,58
5,-0.0211641069680636,-0.00013763617458995,58
6,-0.027352820593986,-0.000179075034786536,58
7,-0.0335586161692653,-0.000220182904061339,58
1,-0.566628846834072,0.100309312478453,58
2,-0.333015396721846,0.234845022894407,58
3,-0.167843804524681,0.367679333690869,58
4,-0.0564896207127611,0.499994734466792,58
5,0.0125452279779203,0.633997799985133,58
6,0.0421399300196499,0.766746649578774,58
7,0.0291868481095777,0.895095586177995,58
1,-0.766407427120579,-0.0831494895072922,58
2,-0.816444292785147,-0.252101866622722,58
3,-0.927262216429518,-0.419074043769831,58
4,-1.0749614796314,-0.581242342829444,58
5,-1.24150847971041,-0.735598772654432,58
6,-1.43942638573212,-0.88201794848984,58
7,-1.69626446351467,-1.02395380807446,58
1,-1.06853215391443,-0.00386348101561751,58
2,-15.7698705918572,0.0600812923915113,58
3,-32.3197320763767,0.123145710248263,58
4,-48.0563021215094,0.183107552948006,58
5,-61.9392599634928,0.236005686009392,58
6,-73.0054027954498,0.278170264658451,58
7,-82.3865300575846,0.313913725379726,58
1,-4.0076945030067,-1.43795225910953,58
2,-3.34961232109972,-1.34875434311563,58
3,-2.73707631976717,-1.23257730053423,58
4,-2.13385041861896,-1.07886123343893,58
5,-1.63290691366343,-0.900667007594507,58
6,-1.44509865084742,-0.738120689702643,58
7,-1.5970714288996,-0.548955159293136,58
1,-0.659545426960991,-0.0906668171874001,58
2,-0.719018897940373,-0.196897151699954,58
3,-0.842387386348534,-0.300418104087073,58
4,-0.992501259381803,-0.397478382663173,58
5,-1.14410186582816,-0.484725683525468,58
6,-1.2955386640983,-0.560773935743847,58
7,-1.46142965302895,-0.626752614112039,58
1,-0.0173441938747519,2.82800049156151e-07,58
2,-0.0196263794425593,-8.14863838991542e-05,58
3,-0.0309447196214944,-0.000163591030378996,58
4,-0.0448097574461228,-0.00024695980227385,58
5,-0.0596419922624871,-0.000332680745001035,58
6,-0.0750006762313044,-0.000419866782540801,58
7,-0.0905037226051738,-0.000505727552560842,58
1,-0.337417000899587,-1.5771334576975e-05,58
2,-0.298798395483789,-2.72206786329221e-05,58
3,-0.368308193965554,-3.8920637161155e-05,58
4,-0.493412573805663,-5.09293493431429e-05,58
5,-0.639656123726503,-6.308452884074e-05,58
6,-0.797682478553147,-7.51776919507563e-05,58
7,-0.966632382165466,-8.72043205335515e-05,58
1,-0.400116642079252,0.00653721064494128,58
2,-0.452220163111661,-0.0853887366851325,58
3,-0.629548722744435,-0.177492722964547,58
4,-0.869883741565059,-0.269923172351519,58
5,-1.13407079051133,-0.36269537048206,58
6,-1.41379164878797,-0.45616445584032,58
7,-1.71206895517056,-0.550981463939559,58
1,-0.144864036101513,-0.00583053221030649,58
2,-0.230337437480383,-0.0251023180800445,58
3,-0.365601739459478,-0.044223608918573,58
4,-0.508878496418178,-0.0629530694814067,58
5,-0.652125624519929,-0.0812509535298007,58
6,-0.79770756179128,-0.0995267916838247,58
7,-0.946421649814381,-0.117891258660197,58
1,-0.0776331026126728,-2.53325516084146e-05,58
2,-0.0697332121414258,-6.54659514935929e-05,58
3,-0.0868915738994802,-0.000105082633200304,58
4,-0.116542790362163,-0.00014383480123481,58
5,-0.150870978103734,-0.000181463952039884,58
6,-0.187805949227844,-0.000218226064889748,58
7,-0.227185129642443,-0.000254606063736951,58
1,-0.00107878044578723,-2.17360209830986e-08,58
2,-0.00129499607346749,-1.75805390689732e-07,58
3,-0.00202182620122227,-3.29326096171201e-07,58
4,-0.00287591434444159,-4.81618963377173e-07,58
5,-0.00375976720225778,-6.31844114806768e-07,58
6,-0.00465415649821772,-7.79729646183114e-07,58
7,-0.00556165543702899,-9.26157527558757e-07,58
1,-0.0715505852877787,-1.18277539353784e-05,58
2,-0.0638303968749248,-3.13264574289818e-05,58
3,-0.0791426965066193,-5.06215859026327e-05,58
4,-0.106108532836204,-6.96215120825627e-05,58
5,-0.137473080880237,-8.8254094075868e-05,58
6,-0.171288303374755,-0.000106568343482216,58
7,-0.207385736365526,-0.000124722294067681,58
1,-2.0744142882455,-0.51635898677216,58
2,-1.95901050950392,-0.689302392462933,58
3,-1.90087054830121,-0.849089307182296,58
4,-1.86178799451722,-0.980699155747945,58
5,-1.85860827047334,-1.06737586271414,58
6,-2.06111739226775,-1.11728814512191,58
7,-2.51280098399403,-1.16411203715799,58
1,-0.0168167256414309,2.54623164916978e-05,58
2,-0.016795316765758,3.42149242325007e-05,58
3,-0.0206274621131636,4.1779223709959e-05,58
4,-0.0258101618828946,4.5432727452166e-05,58
5,-0.0309957354856519,4.15422888737638e-05,58
6,-0.0366143619148601,3.15457450810186e-05,58
7,-0.0433282868888657,2.1213943665721e-05,58
1,-0.00869775251597443,-2.82900707349043e-06,58
2,-0.00773719488789951,1.0441411948392e-05,58
3,-0.00967963550918967,2.37122381543387e-05,58
4,-0.0130657713078621,3.6992960550819e-05,58
5,-0.0169866431993833,5.02701972204811e-05,58
6,-0.021200237333333,6.3465483925107e-05,58
7,-0.0256821178475772,7.64882324149063e-05,58
1,-0.218206925499008,-1.51730610298273e-06,58
2,-0.193263457369084,-2.08156409122751e-05,58
3,-0.238318752321099,-4.02072201914905e-05,58
4,-0.319337461006895,-5.97296191520158e-05,58
5,-0.41402247205028,-7.93309326461156e-05,58
6,-0.516322389414708,-9.88757951869701e-05,58
7,-0.625680309344076,-0.000118250646159446,58
1,-0.0222447842731125,3.93746702265219e-06,58
