triplet_id,drugA,drugB,meddra,type,N,dynamic,fold_change,model_success,injection_success,n_injected,n_coadmin,n_events,n_stages_significant,max_ior,mean_ior,model_aic,stage,log_ior,log_ior_lower90,ior_values,classic_success,log_ior_classic,log_ior_classic_lower90,ior_classic,spline_individuales,nichd_spline,include_sex,include_stage_sex,k_spline,bs_type,select,formula_used
81,21602256,21603929,36516786,positive,119,uniform,4.22158406906411,TRUE,TRUE,33,1644,119,7,3577.59344173379,1348.35379601566,1576.84573893961,"1,2,3,4,5,6,7","7.98066433858394,8.18244563037218,7.49834437760524,6.81289692431353,4.98609919235552,3.80400016062622,3.4408134799707","5.68095833466688,6.63315447114523,6.35904976332419,5.89382014486359,4.10271240466992,2.78620077349305,2.09323642127142","2923.87286056071,3577.59344173379,1805.05145557647,909.501752021882,146.364369233869,44.8803545270008,31.2123384559045",TRUE,"NaN,Inf,NaN,Inf,Inf,4.14843530410774,3.79255551692755","NaN,NaN,NaN,NaN,NaN,2.14031767301953,1.27241343228085","NaN,Inf,NaN,Inf,Inf,63.3348229898253,44.3696428911219",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
82,21603086,21604131,35909625,positive,477,increase,1.03872998431325,TRUE,TRUE,0,30,477,0,16.7463504431828,5.31511339727992,6643.94463066259,"1,2,3,4,5,6,7","-0.313993842677228,0.135453214776342,0.594687385197528,1.07783529330235,1.60187080633419,2.18276279647813,2.81818035054183","-2.36741729172259,-1.43240936924086,-0.92207879218492,-0.819069293275386,-0.977786756319054,-1.34310723806933,-1.90464694497031","0.730523526214721,1.14505562289782,1.81246425323215,2.93831207786133,4.96230726183535,8.87078059573522,16.7463504431828",TRUE,"NaN,NaN,NaN,NaN,NaN,-Inf,Inf","NaN,NaN,NaN,NaN,NaN,-Inf,NaN","NaN,NaN,NaN,NaN,NaN,0,Inf",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
83,21600493,21603927,36315575,positive,985,decrease,1.07912521865404,TRUE,TRUE,0,66,985,2,42.5400943991354,22.5602486504823,12824.1762722284,"1,2,3,4,5,6,7","3.18294639452305,3.52624671835807,3.75044702883722,3.6724121157314,2.80314567351295,0.301031429436118,-2.61188186731646","-7.11101943593588,-3.39037255051343,-0.444321529173425,1.62691339765205,1.92276966461618,-1.58938845131273,-7.27026733647321","24.1177092554434,33.9961308073981,42.5400943991354,39.3467002815131,16.4964577082975,1.35125180995307,0.0733962916353994",TRUE,"NaN,NaN,NaN,-Inf,3.81496363184387,-Inf,-Inf","NaN,NaN,NaN,-Inf,2.47202227005045,-Inf,-Inf","NaN,NaN,NaN,0,45.3751061439946,0,0",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
84,21604577,21604711,36918942,positive,3773,plateau,3.40554890522086,TRUE,TRUE,3,80,3773,0,1.18482274037946,1.08701226692625,38284.8136368835,"1,2,3,4,5,6,7","-0.00480538067066849,0.0237038319133678,0.0523280599253235,0.0811930527544291,0.110365750828152,0.139833182275989,0.169593177220292","-0.171645834361677,-0.153224824926667,-0.22994211420999,-0.332608049957496,-0.442683618933232,-0.556726154281572,-0.674873637477048","0.995206146699168,1.02398700070567,1.05372136957088,1.08458025756337,1.116686424761,1.15008192880422,1.18482274037946",TRUE,"NaN,NaN,NaN,NaN,Inf,-0.119550740781701,0.842226859524491","NaN,NaN,NaN,NaN,NaN,-0.984546960110158,0.0438101691586494","NaN,NaN,NaN,NaN,Inf,0.887318983417937,2.32153094823109",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
85,21601423,21603718,36718132,positive,9391,inverse_plateau,1.92734925194941,TRUE,TRUE,110,1091,9391,6,119.855662320425,31.663083864841,78779.482010126,"1,2,3,4,5,6,7","4.78628820482425,4.07225012863237,2.32485371941548,0.422063870876248,0.753069296370906,2.6307331409552,2.73041882566746","3.25805773297502,3.41499240754024,1.43690912123722,-0.448872045270599,0.235834872985295,2.29987533616198,2.13907363689956","119.855662320425,58.688871640553,10.2251842304603,1.52510593142473,2.12350769897496,13.883945060505,15.3393101715439",TRUE,"Inf,Inf,3.11000109800599,0.171640129825999,0.660001961307244,2.96416714230649,2.1745092599815","NaN,NaN,0.547537647428025,-1.87024758078973,0.0160019515299746,2.51959950215114,1.38009257061767","Inf,Inf,22.4210690192008,1.18725050028221,1.93479612912797,19.378556938383,8.79786659742106",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
86,21604431,21604566,36211481,positive,1169,uniform,2.99696529148741,TRUE,TRUE,14,190,1169,7,52.3070233406743,17.1155677553958,14616.6989827528,"1,2,3,4,5,6,7","3.95713065155149,2.8898973817375,2.10000506877582,1.65858395091084,1.65323546185464,2.21509924892816,3.07759955583358","2.71005411152868,1.89841994858683,1.1323875911799,0.782104218346129,0.864864730926014,1.46318581290912,2.14383364560119","52.3070233406743,17.9914632541186,8.16621130515719,5.25186867259995,5.22385409509337,9.1623184167666,21.7062352033609",TRUE,"Inf,NaN,0.193029257709358,2.38417244352866,0.950745351495566,2.48656402797149,2.77236401258811","NaN,NaN,-1.92938993735985,0.478272469014216,-0.660832027612493,1.29537743331522,1.61499691377578","Inf,NaN,1.21291828021051,10.8500798947269,2.58763764030002,12.0199050287257,15.9964050494984",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
87,21602338,21602924,35809054,positive,10451,increase,1.76958108631273,TRUE,TRUE,26,63,10451,6,17.3692787290319,10.5018116759359,86596.0971233913,"1,2,3,4,5,6,7","0.900021662925488,1.46148552780043,1.98112669698328,2.3851286763532,2.6798604569578,2.81402809580814,2.85470305544337","-0.919733898869599,0.0322009833285457,0.727836217544549,1.30444199123385,1.79119861013963,1.9409569898214,1.43131899331898","2.459656393933,4.31236090446596,7.25090796069597,10.8604600594073,14.5830581895873,16.6769594944296,17.3692787290319",TRUE,"NaN,-0.209612764005709,Inf,0.95563894138418,4.39828182030357,2.51441908155887,1.54704951118985","NaN,-1.95885278273345,NaN,-1.63817431644113,2.47128357815377,1.22845479319571,-0.534009341650445","NaN,0.810898194148726,Inf,2.60033151166035,81.3110415945873,12.3594268742707,4.6975895299625",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
88,21602735,21603140,36315575,positive,987,decrease,2.2664165769454,TRUE,TRUE,2,103,987,0,21.9902882788817,5.21484605588083,12840.475418209,"1,2,3,4,5,6,7","3.09060091402516,1.99269786821318,0.99873231930051,0.280457868165044,-0.0462163305479084,-0.00343204439966538,0.172569383987067","-0.614065585554979,-0.360243205087096,-0.523637816553766,-1.04459559510334,-1.20101634213052,-0.873737533698118,-0.992484048656604","21.9902882788817,7.33529675529757,2.71483809828565,1.32373577007052,0.954835379785607,0.996573838332858,1.18835427051194",TRUE,"Inf,Inf,NaN,-Inf,-Inf,-0.29400676011005,1.31086080554859","NaN,NaN,NaN,-Inf,-Inf,-1.38574116030156,-0.639745726115856","Inf,Inf,NaN,0,0,0.745271453309218,3.70936538061156",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
89,21604415,21604425,36211462,positive,4030,plateau,2.17966394990048,TRUE,TRUE,105,269,4030,4,32.7319086518419,10.1455750721781,38959.3402043337,"1,2,3,4,5,6,7","-2.71272451966027,0.120408634491054,2.57898439976177,3.48835040187064,3.0010262317468,1.14901442423543,-0.434142814929479","-5.26559550950334,-1.02283816717071,1.54601764945211,2.64922000035193,2.33356829975708,0.418254672457192,-1.79555235543974","0.0663557726044718,1.12795767983023,13.1837419467494,32.7319086518419,20.1061599190063,3.15508180466483,0.647819730549403",TRUE,"NaN,-0.201895979662081,2.08590122394771,2.47467957835471,5.12993473063237,0.732989859893957,-0.41664882592491","NaN,-1.27454468622333,0.69932134544012,1.28710337922873,3.364073813685,-0.267062919820755,-1.87778794195593","NaN,0.817179926853484,8.05184472809932,11.8779005668399,169.006086764479,2.08129409205495,0.659252391647199",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
90,21603019,21604571,36313550,positive,723,inverse_plateau,1.2397411831965,TRUE,TRUE,1,70,723,4,9.13570321353907,4.46819058470955,9880.88432553371,"1,2,3,4,5,6,7","0.158632644471801,0.568169679697784,0.971503344276617,1.35450121796972,1.69290096319661,1.98137709432708,2.21219016700279","-1.31341842828695,-0.645059310688589,-0.12603718390443,0.301650954312005,0.697316778284861,1.01421954887721,1.08472424295218","1.17190736094895,1.76503351645483,2.6419131804888,3.87482778008928,5.43522524532575,7.25272379612016,9.13570321353907",TRUE,"NaN,NaN,-Inf,Inf,NaN,2.99376096538317,-Inf","NaN,NaN,-Inf,NaN,NaN,1.55823812093744,-Inf","NaN,NaN,0,Inf,NaN,19.9606126716198,0",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
91,21600503,21604571,35104877,positive,1981,uniform,3.11333605139179,TRUE,TRUE,20,49,1981,4,13.4856650374839,5.88362319520768,22611.1249126233,"1,2,3,4,5,6,7","0.238734947535033,0.688873365292292,1.13121716023347,1.55286673232766,1.93521660924205,2.27095178735999,2.60162727220798","-1.46572206719906,-0.709249245540152,-0.0940948902927052,0.427755625490535,0.885399809293722,1.22024673833698,1.34270771899325","1.2696419702481,1.99147060896829,3.09942670411887,4.72499608478134,6.92554402976134,9.68861793109188,13.4856650374839",TRUE,"NaN,NaN,NaN,NaN,2.38921573907865,2.79421408467345,2.47352526407666","NaN,NaN,NaN,NaN,0.185370830123292,0.975502798220441,0.64590038958325","NaN,NaN,NaN,NaN,10.9049382716049,16.3497741644083,11.8641976468819",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
92,21604272,21604571,37622449,positive,3151,increase,1.7762509683768,TRUE,TRUE,40,200,3151,5,4.54688708201035,2.37789928765211,33541.8955978937,"1,2,3,4,5,6,7","0.0188006529464957,0.237135392762587,0.47119783440168,0.725685327490858,0.983742878575882,1.24395588991514,1.51444284102019","-0.650999727332391,-0.271429857906943,0.0527877056793978,0.348507843965016,0.618253672204047,0.839362199251037,0.977312683293339","1.01897849800818,1.26761273174702,1.60191186960457,2.06614660193633,2.67444766479073,3.4693105654676,4.54688708201035",TRUE,"Inf,0.0112770202100272,-1.70830716271882,2.28781281197018,1.48943084545789,1.03906788765946,2.29773557346805","NaN,-1.50706494200602,-3.84791873809338,0.556324523991013,0.453260761970784,0.511818954437315,1.36449194580169","Inf,1.01134084549648,0.181172228273426,9.85336293829217,4.43457084446837,2.82658109493578,9.95162220408475",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
93,21600493,21602978,35708208,positive,11605,decrease,1.58330958584944,TRUE,TRUE,7,92,11605,4,38.9408869550965,10.1913964317253,94539.4982670099,"1,2,3,4,5,6,7","3.6620447771653,2.87893594616229,2.01482977280346,1.06664775722608,0.41881025442625,0.283544494586463,0.30047996029245","0.574569241388073,0.86299865314998,0.78029881745646,0.333548062297019,-0.30918104711397,-0.258263203581572,-0.567998207634541","38.9408869550965,17.7953279150476,7.49945066207809,2.90562280266076,1.52015188533149,1.32782796015547,1.35050684170694",TRUE,"NaN,2.62455452231874,Inf,0.558060558593623,-1.01252798063502,0.458066413612799,0.498239936601556","NaN,0.413078236921864,NaN,-0.671789079040688,-2.75442263921662,-0.230709658973492,-0.505966970902148","NaN,13.7984259259259,Inf,1.74728046395113,0.36329940386877,1.58101400042641,1.64582196896323",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
94,21603082,21604272,35708093,positive,5784,plateau,2.35981351835232,TRUE,TRUE,4,37,5784,5,32.2102700372721,19.6701485899841,55375.8046488915,"1,2,3,4,5,6,7","1.02837168661816,1.83382397014295,2.59452573689069,3.19507434092105,3.46822571469956,3.47228534695504,3.27882234475748","-1.69851038409596,-0.00519651512016805,1.26263209184194,2.07418604827099,2.59638621353167,2.69549752828713,1.92585378390844","2.79650853308157,6.25777049140946,13.3902353606105,24.4119884345443,32.0797732497773,32.2102700372721,26.5444940231936",TRUE,"NaN,-Inf,-Inf,Inf,3.13357457287323,3.04161479163173,3.36498030840628","NaN,-Inf,-Inf,NaN,1.75523739339556,2.02141495437321,1.20954728826699","NaN,0,0,Inf,22.955890560449,20.9390281173594,28.9329275579861",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
95,21600098,21603448,35809054,positive,10475,inverse_plateau,3.00101554382566,TRUE,TRUE,50,148,10475,5,176.13673454392,41.0909876848215,86622.380952905,"1,2,3,4,5,6,7","5.17126059422465,2.63627529974184,0.348931478035991,-0.465472826955302,0.685197260078137,3.00458179011555,4.29499358924464","1.83327134301385,1.48860499974173,-0.718484035028705,-1.50166625033493,0.0688801743096645,2.5241172240033,2.85603315732322","176.13673454392,13.9611057093971,1.41755205356323,0.627838176183887,1.98416319312279,20.17777578592,73.3317443316439",TRUE,"NaN,2.68630584987968,0.0132712120316528,-0.681325805276701,0.478993472365038,2.99965853347569,3.84751408433826","NaN,1.37354392350339,-1.8572999013121,-2.46722008986066,-0.306578182029626,2.46506709678663,2.41984157992987","NaN,14.6773552941176,1.01335966542751,0.505945761942585,1.61444859699312,20.0786795555529,46.8763875227705",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
96,21600097,21602737,37622449,positive,3123,uniform,3.01226647411146,TRUE,TRUE,12,80,3123,4,6.01899205838934,3.56580474518961,33640.0077462383,"1,2,3,4,5,6,7","0.534931952634868,0.771513663731587,0.995717860105111,1.20509032813909,1.4064392805941,1.59860894461696,1.79491981314116","-1.23247954295758,-0.688389597965987,-0.199182894571845,0.258755583142017,0.677241881148659,0.999773879379874,1.10280163063037","1.70733205885326,2.16303788908516,2.70666665204968,3.33706049491854,4.08139679112804,4.94614727190325,6.01899205838934",TRUE,"NaN,0.998588569051974,Inf,-Inf,2.37788494668516,1.22726361949804,2.12552075918131","NaN,-1.34338138773938,NaN,-Inf,0.439000255287418,0.307796346544884,1.1472957847919","NaN,2.71444786768283,Inf,0,10.782074068882,3.41188054752274,8.37725888688907",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
97,21604402,21604677,36416500,positive,194,increase,1.68407296203077,TRUE,TRUE,1,21,194,3,113.242613575463,33.0955782712605,2942.16897950098,"1,2,3,4,5,6,7","0.559147048556841,1.30945564548401,2.04398176856246,2.74558153563932,3.42105440171264,4.07883275309319,4.72953253994436","-2.1584764791221,-0.631619884496476,0.210946608621477,0.380686389576713,0.216854378337231,-0.140714025892748,-0.649807558871127","1.74917989830948,3.70415678882339,7.72129247111871,15.5736679422579,30.6016644635487,59.0764727593025,113.242613575463",TRUE,"NaN,NaN,Inf,NaN,Inf,NaN,NaN","NaN,NaN,NaN,NaN,NaN,NaN,NaN","NaN,NaN,Inf,NaN,Inf,NaN,NaN",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
98,21603356,21604348,35809054,positive,10431,decrease,1.85514474970599,TRUE,TRUE,6,139,10431,3,2.68076114255738,2.08303557794753,86546.1030355805,"1,2,3,4,5,6,7","0.326786086023603,0.485924677577366,0.635013127309189,0.761133966798045,0.855867500691158,0.919143132337281,0.986100762616942","-1.1065884332792,-0.761349713980292,-0.443942209332311,-0.11258058981258,0.234569636190889,0.435078099076767,0.270554251991999","1.38650485268904,1.62567754162875,1.88704691314443,2.14070233003977,2.35341508450328,2.50714118107008,2.68076114255738",TRUE,"NaN,NaN,1.56627747150599,0.678416685555338,1.5180634219628,-1.13118328962322,1.41588243905132","NaN,NaN,0.081506379904114,-1.10734849486985,0.896612574982578,-2.81484693697471,0.404264382385085","NaN,NaN,4.78878857101418,1.97075493594162,4.5633792924032,0.322651240584237,4.12012061760788",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
99,21601431,21603851,36617310,positive,173,plateau,3.77723217148581,TRUE,TRUE,17,142,173,5,4306.86812149656,957.218012468494,2494.91863661199,"1,2,3,4,5,6,7","8.36796626501173,7.48859990962498,6.24715882738971,4.28987566677263,2.52544259150254,1.02863688267882,0.274698168145248","4.29894634474758,4.77816802549221,4.02804135838036,2.60042536124804,1.17503118279197,-0.21382184452242,-1.30786384384949","4306.86812149656,1787.54761079811,516.543149608012,72.9573969070765,12.4964248512936,2.79725025447459,1.31613336393575",TRUE,"NaN,Inf,Inf,Inf,Inf,Inf,-0.658381250883866","NaN,NaN,NaN,NaN,NaN,NaN,-2.1157277443039","NaN,Inf,Inf,Inf,Inf,Inf,0.517688664663477",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
100,21601161,21602730,35104877,positive,1964,inverse_plateau,1.54493217294415,TRUE,TRUE,3,74,1964,0,1.71710889962753,1.37326036663017,21888.867016072,"1,2,3,4,5,6,7","0.0532788763119809,0.141144344143577,0.227078971909343,0.310323223798387,0.390102592401467,0.465915214425349,0.540642004264923","-0.403201752470194,-0.329283907101636,-0.34524913847191,-0.399278183449219,-0.46620792091571,-0.54065132819653,-0.62990404912141","1.05472374157639,1.15159086138513,1.25492896816387,1.36386587680504,1.47713232866223,1.59347189019101,1.71710889962753",TRUE,"NaN,Inf,0.703214335361674,-0.668840660542448,1.68984971023144,0.30147587766189,0.21699369241876","NaN,NaN,-1.44273194715999,-2.56733071957441,0.373924236862899,-1.19770082850418,-1.89662359176324","NaN,Inf,2.02023599816094,0.512302165750027,5.41866627383218,1.35185250490159,1.24233626597613",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
101,21600513,21602737,35104877,positive,1984,uniform,5.51257291413791,TRUE,TRUE,23,61,1984,5,36.175872854784,16.9693927292241,22461.5567263505,"1,2,3,4,5,6,7","0.361875171701826,1.16869731465434,1.94929042514314,2.64865691788612,3.18835351008356,3.48274189677707,3.58839240090051","-1.81465205896871,-0.324201086642381,0.838822163812614,1.60941652506996,2.07899545182793,2.34516092407955,2.17239694356476","1.43601967487962,3.21779812859095,7.02370196964668,14.1350413695385,24.2484696962639,32.5488454108648,36.175872854784",TRUE,"NaN,-Inf,NaN,Inf,4.49542378305431,3.84982530716428,1.78455322702028","NaN,-Inf,NaN,NaN,2.03456260947464,2.48392825219742,0.181577030479882","NaN,0,NaN,Inf,89.6061345013695,46.98485459712,5.95691796298717",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
102,21602921,21604272,36416501,positive,2034,increase,1.53705717188617,TRUE,TRUE,9,68,2034,5,7.20039597580388,3.21089856742308,23067.9440921727,"1,2,3,4,5,6,7","0.0402259444032786,0.333251421217764,0.625288330470462,0.926186748713834,1.25010963247206,1.6003924687369,1.97413602114918","-0.87476703577465,-0.374457952309689,0.0262014329971185,0.360937009008061,0.661574626301525,0.911095160586363,1.07314056781545","1.04104596613084,1.3954981122017,1.86878470733334,2.52486286084026,3.49072563336508,4.95497671628646,7.20039597580388",TRUE,"-Inf,1.0593993413275,2.0648132288712,-Inf,1.27945541494861,1.0049113297199,2.98064297848478","-Inf,-0.570675353713012,-0.377402212912944,-Inf,-0.158619230622307,-0.0485158138132744,1.56027895002127","0,2.88463778608506,7.88382528919027,0,3.59468158257561,2.73166504458223,19.7004795578314",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
