triplet_id,drugA,drugB,meddra,type,N,model_success,n_coadmin,n_events,n_stages_significant,max_ior,mean_ior,model_aic,stage,log_ior,log_ior_lower90,ior_values,classic_success,log_ior_classic,log_ior_classic_lower90,ior_classic
2323,21600493,21602730,35104883,negative,22,TRUE,597,2387,0,1.04056988066567,0.586405187575232,26752.6849880225,"1,2,3,4,5,6,7","0.0397685252553597,-0.177041764443742,-0.397240325074922,-0.621873205845318,-0.853624057854235,-1.09945424682261,-1.35289860933911","-0.621964630910827,-0.68249515532298,-0.813123187495837,-1.00776390683886,-1.26549874004473,-1.60934934362935,-2.03800969446778","1.04056988066567,0.837744795846961,0.672172466321729,0.536937700137339,0.425868758910112,0.333052798730938,0.258489912413872",TRUE,|-0.902846208480804|0.557015006235365|-0.754194055010279|-0.633342430085242|-1.54107625617018|-1.4816379399051,|-2.84189429217337|-1.86905985729451|-2.15062301611927|-1.38100294115301|-2.24171807875055|-3.3231856985766,|0.40541412295638|1.74545454545455|0.470389570118682|0.530814621851127|0.214150496561013|0.227265136722012
2324,21601129,21601423,35708044,negative,30,TRUE,1421,1134,0,1.00000019173835,0.999997349976194,14153.7645658472,"1,2,3,4,5,6,7","1.91738330101998e-07,-7.37674521467113e-07,-1.67255296723567e-06,-2.61945134827357e-06,-3.58486790386081e-06,-4.57006878828992e-06,-5.55732686979837e-06","-0.000925476803306782,-0.00112958467286649,-0.0020609331847166,-0.00312729594532739,-0.00424061963658826,-0.00538707849792959,-0.00654729855846666","1.00000019173835,0.999999262325751,0.999998327448432,0.999997380552083,0.999996415138522,0.999995429941654,0.999994442688572",TRUE,||||-0.826997044278609|-0.125146827399592|-0.105642686327583,||||-1.82226796470568|-0.803792609756599|-1.50160956796361,||||0.437360691080423|0.882367337371336|0.899746082222978
2325,21600535,21604344,35809054,negative,13,TRUE,122,10425,0,1.00005386980188,0.999533565411154,86505.5638950524,"1,2,3,4,5,6,7","5.3868350951447e-05,-0.000114485895660543,-0.00028446019474071,-0.000458147817246957,-0.000637010259182613,-0.00082048020324299,-0.00100552421551425","-0.0136409920151582,-0.0161917155672999,-0.0322543121249034,-0.0504786761657759,-0.0695776173824379,-0.089291231538703,-0.109298237683583","1.00005386980188,0.9998855206576,0.999715580260224,0.999541957116439,0.999363192588778,0.999179856298602,0.998994981154558",TRUE,|-Inf|0.21236044096665|Inf|-0.145995809311925|-0.407631573301331|-1.16527456088625,|-Inf|-2.29201141690966||-1.29337637580835|-1.32155820435906|-2.9383226990063,|0|1.23659352372551|Inf|0.864161324607613|0.665223919932483|0.311837032025982
2326,21600513,21602737,37622449,negative,16,TRUE,61,3111,6,168.377574143042,43.7660864495221,33581.0347202372,"1,2,3,4,5,6,7","5.12620892276833,4.19221575148111,3.33692509462388,2.78963960337894,2.63775376984272,2.3156752453222,1.1922913215138","1.32274595385645,1.88964098098053,1.97304112419172,1.83022868006436,1.86386915322974,1.64422689361427,-0.245618960281674","168.377574143042,66.1692432482864,28.1324888308894,16.2751532344735,13.9817620528942,10.1317620343624,3.2946216027072",TRUE,Inf|Inf||Inf|0.572931525604397|3.41287255652823|-Inf,||||-1.49652076616251|2.05914501047128|-Inf,Inf|Inf||Inf|1.7734583771047|30.3523078720828|0
2327,21600493,21601518,35708202,negative,13,TRUE,240,8969,0,1.00498383857282,0.838006309015907,75422.6869494472,"1,2,3,4,5,6,7","0.00497146035966978,-0.0574702018883055,-0.120183821665837,-0.183596080303548,-0.247577059772933,-0.312138698274343,-0.377882663651799","-0.266498796754817,-0.294633669658053,-0.404715969698009,-0.561145663540531,-0.736987911283278,-0.925330382745308,-1.12812791286853","1.00498383857282,0.944150023855125,0.886757416508798,0.832271906958789,0.780690058694262,0.731880010693812,0.685310907827744",TRUE,|-Inf|1.2194005590476|-0.602622172180472|-0.76165328472349|-0.214765361949506|-Inf,|-Inf|-1.26723606853858|-2.4817219009378|-2.05121304959206|-0.862905789535669|-Inf,|0|3.38515792301693|0.54737444259743|0.466893880046461|0.806730707692305|0
2328,21601129,21603929,36313524,negative,12,TRUE,1506,1975,0,0.700564649155706,0.306489135616973,22931.7782951675,"1,2,3,4,5,6,7","-0.355868627448253,-0.730035731508113,-1.10146364943581,-1.45752781999838,-1.76576553440546,-2.04486146314417,-2.3297684520115","-1.67226252810242,-1.74696139276485,-1.92625840118702,-2.1618382693582,-2.39050062136903,-2.74365750650361,-3.32273284962258","0.700564649155706,0.481891771062846,0.332384233500149,0.232811114865171,0.171055787258731,0.129398115143717,0.0973182783324924",TRUE,||Inf|-Inf|-2.71099742817221|-1.03453639755467|-Inf,|||-Inf|-3.68556509825652|-1.98716446388169|-Inf,||Inf|0|0.0664704741160115|0.355391102923605|0
2329,21600663,43534821,35708164,negative,13,TRUE,24,1218,3,4817.70217333096,1861.93787305328,15334.3917860955,"1,2,3,4,5,6,7","5.77116690743879,6.96494224358471,7.96694891615785,8.48005236584925,8.10938581871015,6.39823386145629,3.24784293920049","-10.2345285083896,-5.01924295905292,-0.994422023551724,1.98596675934195,3.85006046285297,3.23419482326353,-1.57545766703837","320.911988830691,1058.85376006257,2884.04446514245,4817.70217333096,3325.5349212112,600.783034252171,25.7347685429156",TRUE,|||||Inf|,||||||,|||||Inf|
2330,21601399,21603851,36776613,negative,18,TRUE,57,4277,2,912.231562247194,133.287117256624,43032.2847881387,"1,2,3,4,5,6,7","-5.07959463803286,-4.33402928853635,-3.42576719920212,-2.1064575745171,-0.0577530961933732,2.97862914684037,6.81589386381847","-15.6671353257845,-12.0987149608313,-9.09975894796028,-6.17820792291528,-2.79864936390177,1.22087998812886,4.93553075598303","0.00622243084158825,0.0131145983871693,0.0325243187834154,0.121668204488382,0.943882966966464,19.6608460297087,912.231562247194",TRUE,|||-Inf||Inf|6.45847339474434,|||-Inf|||4.1843923347168,|||0||Inf|638.086206896552
2331,21602256,21604640,36718317,negative,12,TRUE,13,2221,4,3860.55878944324,731.525440737413,25405.9645323683,"1,2,3,4,5,6,7","-0.169150848603352,1.22691888780135,2.62693475084151,4.03418517938004,5.44801248564436,6.85986672859097,8.25856721608603","-4.9865225991272,-2.63833721048124,-0.920466367147402,0.28402099970652,1.14240433775826,1.67668067430538,1.82188188796854","0.844381520005484,3.41070456686322,13.831308451322,56.4968666662483,232.296015129315,953.240019384901,3860.55878944324",TRUE,|||||5.16782054613308|,|||||2.74237639270202|,|||||175.531856707326|
2332,21601423,21605269,37019318,negative,12,TRUE,174,1301,5,7.4322980535118,5.43681489397814,16268.2751048303,"1,2,3,4,5,6,7","0.856522091912845,1.21868766776522,1.54677306387287,1.79486857210812,1.95809150783123,2.00583510478594,1.95825349286316","-0.990191808867922,-0.254016873710733,0.303435315715477,0.773447827296692,1.19761587701319,1.42271525832686,0.907032776270607","2.35495611367564,3.38274553343203,4.69629107342635,6.01868364692011,7.08579097591799,7.4322980535118,7.08693886096308",TRUE,|-Inf|Inf||0.597407079970218|1.93064761934824|,|-Inf|||-0.980227570144787|0.137920040421173|,|0|Inf||1.81740031203145|6.89397346679311|
2333,21601423,21603959,36516817,negative,11,TRUE,22,215,5,1095.39447018092,250.603610131536,3324.12390305915,"1,2,3,4,5,6,7","0.267447745743803,1.49594245209912,2.71417742335452,3.90393916750056,5.03690177640488,6.0739170410229,6.99886982411789","-3.8652951552795,-1.74545961203386,0.123227122286879,1.87532909258587,3.61962250847531,5.10195301926803,5.36876048499833","1.30662535131632,4.46354124499198,15.0921904811442,49.5974374211761,153.992172993562,434.378833247647,1095.39447018092",TRUE,||||||Inf,||||||,||||||Inf
2334,21602866,21604344,35809054,negative,15,TRUE,75,10425,0,1.00004920818072,1.00001431096484,86473.6154855996,"1,2,3,4,5,6,7","4.92069700328557e-05,3.72768689285152e-05,2.47582904417953e-05,1.27848789750473e-05,1.89503339242947e-06,-8.35791867048741e-06,-1.73898508597503e-05","-0.00996196132852017,-0.00870328277337522,-0.0104486505638164,-0.0138755761427198,-0.017971011917893,-0.0224279747019197,-0.0272019608046403","1.00004920818072,1.00003727756372,1.00002475859693,1.0000127849607,1.00000189503519,0.999991642116257,0.999982610300343",TRUE,|2.43892908409125|-Inf|-Inf|0.400127466613604|-0.760097036069641|0.571410496122656,|0.681130450179257|-Inf|-Inf|-0.701340307324992|-1.73028850505531|-0.721536872644116,|11.4607606575846|0|0|1.49201486760347|0.467621048699631|1.77076294506395
2335,21602737,21603131,37622449,negative,16,TRUE,103,3111,4,3.7159619823494,2.1692936701975,33582.658335176,"1,2,3,4,5,6,7","0.0585978072314992,0.266208754559503,0.473578024213074,0.685111931868287,0.902004616075774,1.11496970219612,1.31263759009985","-0.71138585274976,-0.344550443443131,-0.0565047558003007,0.16635366909281,0.337606916226597,0.45612190652228,0.508155956252464","1.06034869039281,1.30500745651053,1.60572926517615,1.98399389525252,2.46453861633734,3.04947578536373,3.7159619823494",TRUE,|3.22657582922037||1.111773046936|-0.129074694568695|1.65841398728073|0.789700312951767,|0.523529843662302||-1.31079435210772|-1.51612273020763|0.872734144874816|-1.24012255774718,|25.1932431405336||3.03974322665911|0.878908313416292|5.25097612178821|2.20273619582106
2336,21602730,21602737,36718132,negative,15,TRUE,598,9281,0,1.00000738982928,0.999556399725149,78288.1067222547,"1,2,3,4,5,6,7","7.38980197123595e-06,-0.000144426335663361,-0.000296340788440652,-0.000448130116296852,-0.000597860868315703,-0.0007430524551717,-0.000883781015951435","-0.0112341757001115,-0.014629863749119,-0.0251447397075002,-0.0370280668723712,-0.0491251550392616,-0.0610938744145287,-0.0729269924658736","1.00000738982928,0.999855584093318,0.999703703116154,0.999551970279006,0.999402317814882,0.99925722353994,0.999116609403467",TRUE,||0.479950842653837|-0.969016767535334|-0.213204814787111|-0.811478523669377|1.32172412044087,||-1.91185394098808|-2.29522780962748|-1.06118316380027|-1.7071920811228|0.12171828052682,||1.61599496221662|0.379455948151857|0.807990631838845|0.444200819040006|3.74988105360603
2337,21604571,21605129,36416563,negative,14,TRUE,90,343,7,389.90905311819,84.0888968864968,5016.93409963046,"1,2,3,4,5,6,7","5.96591351479617,3.64283510093563,2.38506599082756,1.92244586918157,1.82519506328621,2.77624556236737,4.79209096639726","4.15790859391727,2.25840255945929,0.785604507064925,0.390389913104801,0.485280398843399,1.78179948566214,2.9311001801202","389.90905311819,38.1999841593458,10.8597792870973,6.83766206047185,6.20400507469982,16.0586165524012,120.553177953272",TRUE,Inf|Inf||Inf||Inf|Inf,||||||,Inf|Inf||Inf||Inf|Inf
2338,21603356,21603911,35809076,negative,10,TRUE,108,5973,0,1.00028934648942,1.00014501631568,56016.9147373195,"1,2,3,4,5,6,7","-1.7458019527794e-06,4.75141462139561e-05,9.67768801931612e-05,0.000145948594212797,0.000194708602727189,0.000242500471972384,0.00028930463679977","-0.00827166909129266,-0.00845968400305598,-0.0125254248076707,-0.0178345779454462,-0.0234890279189083,-0.0292710145432107,-0.0351647377758466","0.999998254199571,1.00004751527503,1.00009678156323,1.00014595924523,1.00019472755968,1.00024252987759,1.00028934648942",TRUE,|||-Inf|0.658951844147573|0.238044884155711|-0.0108913400801432,|||-Inf|-0.614214875929378|-0.501392510956967|-1.26273721024752,|||0|1.93276543293338|1.26876613904386|0.989167755825112
2339,21601129,21603908,35809076,negative,13,TRUE,391,5973,0,1.00002881839431,1.00001346016379,56190.6855677869,"1,2,3,4,5,6,7","-2.03353707917131e-06,3.06118460713378e-06,8.19997603596079e-06,1.343112858887e-05,1.87566659857197e-05,2.39867398823534e-05,2.88179790706167e-05","-0.00439529060046533,-0.00389645903749543,-0.00486874694711561,-0.00657915632707167,-0.00856493967875278,-0.010697748491398,-0.0129569366776909","0.999997966464989,1.00000306118929,1.00000820000966,1.00001343121879,1.00001875684189,1.00002398702757,1.00002881839431",TRUE,||-Inf|-Inf|-1.02461765749387|0.520379895345905|-1.16211965069088,||-Inf|-Inf|-2.75137898979689|-0.0708342005082572|-2.86136704464309,||0|0|0.358933674774542|1.68266676556558|0.312822403419421
2340,21603911,21603917,36517125,negative,35,TRUE,86,115,7,74379.5279386857,12639.7810039164,1556.24862516574,"1,2,3,4,5,6,7","11.2169360208427,8.98695681929719,7.13545989092104,6.91366275138845,6.0399231340603,6.69287743601448,7.86814665703499","4.65992283005645,6.67981767430143,5.57104017936922,6.02842827864924,5.05438034227496,5.88456463238212,4.35561629030203","74379.5279386856,7998.08021946592,1255.7143476174,1005.92495593229,419.860760654386,806.639970904112,2612.71883415526",TRUE,|Inf||Inf|Inf|Inf|,||||||,|Inf||Inf|Inf|Inf|
2341,21600493,21603448,35708100,negative,10,TRUE,538,1627,0,1.0000084991007,0.999985407705156,19754.5462598879,"1,2,3,4,5,6,7","8.49906458455507e-06,1.34327058187722e-06,-6.02111138281458e-06,-1.37838867981799e-05,-2.20515702045176e-05,-3.07108750270402e-05,-3.94225975730578e-05","-0.0038755202325586,-0.00301625252927042,-0.00394200029385188,-0.00584449890424187,-0.00811011874859836,-0.0105665682020786,-0.0131313237775667","1.0000084991007,1.00000134327148,0.999993978906744,0.999986216208199,0.99997794867293,0.999969289596547,0.999960578179487",TRUE,|0.918066959294371|Inf|2.0918665931635|0.461573386760961|-1.15617587950548|-0.553653811784502,|-1.7362886683418||-0.108773525723815|-0.716317816444728|-2.99042926257619|-2.45948017269628,|2.50444451461637|Inf|8.10002050505528|1.58656830778351|0.314687284931238|0.574845590916194
2342,21601390,21602735,35104103,negative,30,TRUE,844,836,0,0.976476968896948,0.783306300830382,10757.7497805491,"1,2,3,4,5,6,7","-0.0238041143025303,-0.103419814418468,-0.182381076351129,-0.259717881814165,-0.33458686243573,-0.407515210736868,-0.47895409587572","-0.369368514663318,-0.408605511261793,-0.509802981510008,-0.646711166045612,-0.798142138597098,-0.961704784508345,-1.13916431102698","0.976476968896948,0.901748327056935,0.833283735178399,0.771269144165281,0.715633680443492,0.665301331597571,0.619430918474045",TRUE,|-Inf||-0.938613075918854|-0.923328127885553|-0.264496992532488|-0.421701819956983,|-Inf||-3.02046144425912|-1.56855275314828|-1.11333544765712|-1.80965794488809,|0||0.391169982381623|0.397194923389677|0.767591957371976|0.655929595351509
2343,21602085,21603718,36313594,negative,12,TRUE,99,649,1,199.019908809044,29.3621347783185,8998.71034483569,"1,2,3,4,5,6,7","-4.37391530759732,-3.92376703403806,-3.33067044591445,-2.37618184619593,-0.776257656033125,1.77391246509722,5.29340486398695","-15.6338786640292,-12.5841283658263,-10.1956583075987,-7.88265665460324,-4.9446739300129,-0.889445714824133,3.55280202509429","0.0126018039127037,0.0197664932664888,0.0357691157692593,0.0929046253243189,0.460124738303901,5.89386786260868,199.019908809044",TRUE,||||||2.87761787459164,||||||1.29562845626626,||||||17.7718878504673
2344,21601390,21603081,35104883,negative,13,TRUE,75,2387,0,1.00081940437305,1.0003630180482,26421.644852614,"1,2,3,4,5,6,7","-6.76972091362416e-05,6.90050213751903e-05,0.000207670964977424,0.000351004621578888,0.000501687784099758,0.000659619471553796,0.000819068844564619","-0.0163484684580265,-0.015298917991628,-0.035115588500548,-0.0577400669986846,-0.081828360276621,-0.107160093991536,-0.132838992991712","0.999932305082268,1.00006900740228,1.00020769253009,1.00035106623091,1.00050181365046,1.00065983706832,1.00081940437305",TRUE,||-Inf|-Inf|-Inf|1.31720929223163|0.468879362328797,||-Inf|-Inf|-Inf|0.264176952343545|-0.961087036497992,||0|0|0|3.73298914556864|1.59820218373494
2345,21603131,21604348,36313524,negative,14,TRUE,98,1975,0,1.24283684947033,1.11588747201649,22983.5916186223,"1,2,3,4,5,6,7","-0.000958139966762417,0.0346830588263032,0.0703499824660296,0.106081095041088,0.142234187545676,0.179316510168755,0.21739654845954","-0.203652545678468,-0.188835246163999,-0.266881670993708,-0.371941683574624,-0.486015161759861,-0.60758929180222,-0.737115048439494","0.99904231890277,1.035291530283,1.07288360600454,1.11191204340328,1.15284659924184,1.19639935680967,1.24283684947033",TRUE,|-Inf|2.63401947197692|1.2297183199506|0.751638133019449|-0.232918722362462|0.659889153861207,|-Inf|0.0346141004884215|-0.844368180744771|-1.24428938904135|-1.55984490940465|-0.290401808190602,|0|13.9296473551637|3.42026597989858|2.1204707862571|0.792217960511913|1.93457788202822
2346,21600493,21603925,35104877,negative,12,TRUE,120,1961,3,13.4879205110447,3.86374894431891,22012.1199091829,"1,2,3,4,5,6,7","2.60179450793287,2.00734417293835,1.30839899102258,0.415389285371242,-0.589640075094588,-1.45699681807276,-2.18807044427314","0.47540886075241,0.470068897538912,0.117210110352491,-0.441416174938209,-1.2421254378582,-2.29356737745522,-3.6025093003889","13.4879205110447,7.44352236479885,3.70024484217858,1.51496037782915,0.554526836839765,0.232934770843344,0.11213290669802",TRUE,|2.40647176903357|2.43733910421203|2.0620781393945|-1.57783275988427|-1.87260256615281|-0.901369968943889,|-0.20410522084111|0.724372563390925|0.572869138802213|-2.84422721730049|-3.10683303212141|-2.72487223700002,|11.0947471772214|11.4425527576715|7.86229178306254|0.206421979775474|0.153723066303818|0.406013053287059
2347,21601423,21602732,36718151,negative,11,TRUE,808,619,0,1.42293502244712,1.16891345776731,8660.92818034812,"1,2,3,4,5,6,7","-0.0488874759802398,0.0130912533931467,0.0762823192041688,0.142081638309994,0.21135096152743,0.282702020264948,0.352721655694896","-0.447065561780911,-0.242791437491872,-0.223176468220822,-0.345008728609323,-0.51710934158606,-0.71160062034138,-0.910326400281672","0.952288278975079,1.0131773190097,1.07926722901548,1.15267074678769,1.23534583785121,1.32670977028491,1.42293502244712",TRUE,|-Inf|-Inf|-Inf|-Inf|1.15332295051045|,|-Inf|-Inf|-Inf|-Inf|0.294375227319774|,|0|0|0|0|3.16870488414379|
2348,21601390,21602085,36009891,negative,17,TRUE,232,465,0,0.316707783257034,0.187589286614456,5941.26651549602,"1,2,3,4,5,6,7","-1.14977574962007,-1.35546316922719,-1.54055836371114,-1.71058127758829,-1.90614339890525,-2.16199206118219,-2.52799294594147","-3.77761685530487,-3.3082207791491,-2.89498345510445,-2.57165019620973,-2.51704540312168,-2.84981507394503,-3.55329576652219","0.316707783257034,0.257827848866693,0.214261432212169,0.180760689935261,0.148652576220886,0.11509561501203,0.0798190607971167",TRUE,|-Inf|-Inf|-1.37890842805043|-2.55070315012786|-1.27774707268106|-Inf,|-Inf|-Inf|-2.89358023011036|-3.6709233357117|-2.28746748547526|-Inf,|0|0|0.251853319087551|0.0780267821657704|0.278664404427661|0
