triplet_id,drugA,drugB,meddra,type,N,dynamic,fold_change,model_success,injection_success,n_injected,n_coadmin,n_events,n_stages_significant,max_ior,mean_ior,model_aic,stage,log_ior,log_ior_lower90,ior_values,message
453,21604393,21604571,36776613,positive,4301,decrease,2.31140583623808,TRUE,TRUE,0,123,4301,1,11.0212198381948,2.11225778304343,42927.2779163396,"1,2,3,4,5,6,7","-4.95528767684447,-0.658888245149577,2.39982249071986,0.892693579718129,-0.486952055884409,-1.86892689767576,-3.51900232982859","-9.35293085008824,-1.41482679580973,1.47462432986834,-0.639091433967537,-1.50495415731194,-3.39386411637166,-8.00826935692607","0.00704605300175173,0.517426266001998,11.0212198381948,2.44169770895192,0.614496493729315,0.15428914104704,0.0296289803771861",
454,21602338,21603925,36315380,positive,3546,plateau,1.23683539878778,TRUE,TRUE,0,3230,3546,1,641.496447906051,92.6969100058321,32792.4985737849,"1,2,3,4,5,6,7","0.170682414427313,-0.0215723775481109,-2.20034165934946,0.400567826807942,6.46380364687131,0.827356715117501,0.282504166723967","-5.83661748720625,-2.5147781695717,-5.84625386964905,-1.61191198951032,4.73137228904803,-0.934379558061397,-1.64026667982195","1.18611399650644,0.978658641992784,0.110765307893681,1.49267203624536,641.496447906051,2.28726485011031,1.326447302025",
455,21601161,21605129,36110642,positive,2419,inverse_plateau,2.57918861626945,TRUE,TRUE,0,1608,2419,0,464.483557979817,67.9375686324133,23168.0683358197,"1,2,3,4,5,6,7","1.29115840147707,0.58849368540883,-0.635609504361754,-2.47545877735481,0.494744879265654,6.14092616038265,1.22004359392578","-44.730323385825,-45.4329210285558,-46.6681472122353,-48.5392747371923,-45.5280063715843,-39.8788665455669,-44.8050699171377","3.63699721941353,1.80127308690832,0.529612588740337,0.0841243870390858,1.64007976732428,464.483557979817,3.38733539765062",
456,21604422,21604544,36918942,positive,0,uniform,2.00775796457762,FALSE,FALSE,0,380,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
457,21600448,21601003,35205025,positive,5066,increase,3.26804583508495,TRUE,TRUE,0,619,5066,2,199.839432907282,29.8009677419151,47634.2185778551,"1,2,3,4,5,6,7","-5.46072816410127,-2.23060873085355,0.346593942208671,1.66976257714528,5.29751420863946,0.168773592807238,-0.292189957831247","-18.6416962666958,-6.76300987601398,-0.97745403034706,1.07281681193034,4.71108240941673,-0.496911303389131,-1.39115594416963","0.00425045958561179,0.107462994181201,1.41424234463957,5.31090671684855,199.839432907282,1.18385207595426,0.746626694914157",
458,21603448,21604131,35707713,positive,1009,decrease,1.12016480003704,TRUE,TRUE,0,87,1009,7,27421.3739301812,4362.12908025384,13060.9666197708,"1,2,3,4,5,6,7","10.2190780587239,7.93865562346949,5.48919344315676,3.13742348205927,2.20185020080772,2.67308034161573,3.05909126376103","3.08924337184106,3.71190313783988,3.26717862199048,1.76582059960002,0.899590667026062,1.53398491646225,1.8189961511154","27421.3739301812,2803.58889452313,242.061891427026,23.0444159523123,9.04172704363905,14.4845178080892,21.3081848414431",
459,21602735,21603288,35809327,positive,13268,plateau,2.0820993887149,TRUE,TRUE,0,104,13268,2,33.2412702190553,9.10412096690419,104753.486198794,"1,2,3,4,5,6,7","1.33554450216752,2.76110562200922,1.49309960956759,1.3669772828363,3.50379218282678,0.104926154968038,0.324412491106818","-2.37048167657428,1.173137072139,-0.10941724665659,-0.0369671736577273,2.47679173675533,-0.689845415951905,-0.776107430116663","3.80206561586728,15.8173212627904,4.45087011964026,3.92347320357093,33.2412702190553,1.11062859292351,1.38321775448168",
460,21601390,21603131,36009892,positive,409,inverse_plateau,1.89217958537241,TRUE,TRUE,0,260,409,1,62.3664989872409,9.30262315488361,4156.17418525806,"1,2,3,4,5,6,7","0.478462781130617,-1.88279040088377,-2.97253412999808,-0.783922373225121,-1.41465969786284,4.13302825600181,-1.44683924671417","-11.6769218463414,-3.75301518760373,-5.50291380320624,-1.72397302668621,-2.36361334461418,3.23352531043624,-3.04983119853918","1.61359205057521,0.152164911697756,0.051173465665325,0.456611493525214,0.243008295621833,62.3664989872409,0.235312879859098",
461,21600575,21603448,35104877,positive,0,uniform,1.10998340323567,FALSE,FALSE,0,245,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
462,21604562,21604713,35809310,positive,0,increase,7.79886358297938,FALSE,FALSE,0,64,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
463,21602734,21602737,42888943,positive,144,decrease,1.15573012766739,TRUE,TRUE,0,216,144,3,15464406.1935505,2213876.08674312,1861.30042662676,"1,2,3,4,5,6,7","16.5540515665682,10.3942317664689,3.94819744971188,-1.45552636935941,-0.965179063808324,0.440879312414566,0.573382936023719","1.4924415691692,2.92976851550327,1.58406692700599,-3.1742157397235,-2.10499542187185,-0.408673827888297,-3.39433032407535","15464406.1935505,32670.629291478,51.84183504758,0.233277541428948,0.380914985544213,1.55407313368984,1.77425911541157",
464,21602338,21603925,36009768,positive,705,plateau,1.98120934575536,TRUE,TRUE,0,3230,705,1,16.0588664740517,2.31783316816787,2430.71968485957,"1,2,3,4,5,6,7","-4.87919505122854,-2.43038937517051,-3.20002113780985,-4.01486929536269,2.77626112533351,-4.46078921107804,-15.9833927536205","-11.8583468796701,-3.94512604649355,-4.82495422027647,-5.81940965733329,1.48258347165907,-6.04122901373658,-28.7240552324922","0.00760313169656058,0.0880025598985737,0.040761342363756,0.0180453130027078,16.0588664740516,0.0115532417421594,1.14419678993488e-07",
465,21604559,21604712,35708100,positive,1677,inverse_plateau,1.06468436727728,TRUE,TRUE,0,136,1677,3,1415.13866710301,211.694480347001,19804.2014124902,"1,2,3,4,5,6,7","-9.19084586068017,-6.57853049374058,-3.75367872987966,-0.391392182269025,3.91468514118387,7.25498280322851,2.76558758479616","-44.9338067993404,-30.4047705706875,-17.9677516690184,-6.7801890311483,2.89756096499228,6.43026192387914,1.69511468574831","0.000101968577009194,0.00138989024729075,0.0234313893601261,0.676114943744149,50.1332841192808,1415.13866710301,15.8883730147929",
466,21603905,43534821,36516818,positive,0,uniform,1.36806589489182,FALSE,FALSE,0,19,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
467,21602732,21603756,35708154,positive,5693,increase,2.63014843557638,TRUE,TRUE,0,417,5693,2,274.105313011052,40.5332046943466,53661.0918844258,"1,2,3,4,5,6,7","-13.5336860600255,-8.68849204615917,-3.59979314541206,2.07606633547043,5.61351238659791,-0.0535685885364141,-0.387523269988797","-49.8285274770795,-29.4215230707548,-12.2064602328914,1.34754526383674,4.96003724965519,-0.914993678083653,-1.69037709762223","1.32554606350516e-06,0.000168513945976229,0.0273293750692555,7.9730438671686,274.105313011052,0.947840927752259,0.678735839892257",
468,21601392,21602338,35707751,positive,188,decrease,1.16802313642123,TRUE,TRUE,0,202,188,3,38914.5243939429,5669.4972801102,2178.22936491416,"1,2,3,4,5,6,7","10.5691228376547,6.63059022165121,2.56861939767483,-0.992434425967843,-2.0310785599269,-1.41145187373811,-1.45359967179965","4.03051923669033,3.52580424527276,1.40578388960662,-1.93994648089809,-2.93880650123699,-2.39419690448177,-3.68697302689946","38914.5243939429,757.92938498414,13.0477981797435,0.370673215245022,0.131193944281695,0.243789075127178,0.23372742995916",
469,21601129,21603787,35104271,positive,163,plateau,6.27155260962057,TRUE,TRUE,0,107,163,0,2.86678393896075,0.472474712557676,1528.98116790895,"1,2,3,4,5,6,7","-12.9620447845027,-9.71152035574814,-6.18926778719324,-1.97736812653803,1.0531908226944,-2.4956727541623,-1.52532323946578","-43.0754138767115,-27.4207458397395,-14.1260783246084,-3.76029266765133,-0.125934621324044,-3.26199997365385,-2.50364931569566","2.34776960557624e-06,6.05815385465975e-05,0.00205132821230331,0.138433096678362,2.86678393896075,0.0824409702253818,0.217550724518776",
470,21600965,21601003,35808850,positive,239,inverse_plateau,1.46547624468803,TRUE,TRUE,0,395,239,1,9.23797099511801,1.35089130380801,1253.04843755445,"1,2,3,4,5,6,7","-7.00192509289114,-5.63600191823339,-4.20372370888646,-3.23746097796957,-2.16096043702175,2.2233222722674,-3.1151198383642","-27.521184095815,-15.9775748269264,-9.12003261311202,-5.31578825354636,-3.31830698463693,1.29325160201535,-4.82752778162354","0.000910128196690678,0.00356710149818893,0.0149398414932825,0.0392634594359756,0.115214411695466,9.23797099511801,0.0443731892184386",
471,21602985,21604305,35909513,positive,0,uniform,3.18452789374911,FALSE,FALSE,0,25,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
472,21603916,21603925,36110977,positive,232,increase,1.29300638784965,TRUE,TRUE,0,313,232,0,1459976.49981288,234056.272929662,959.149315532755,"1,2,3,4,5,6,7","-4.95110201571095,-0.564554771341882,3.86783334961249,8.18805899555427,12.0695677522337,14.1939308975364,5.67282096146356","-55.903941126914,-49.4314690880419,-46.7320735218982,-43.9276171069618,-40.0636107732928,-37.9441807483455,-46.5403633640455","0.0070756072007284,0.568613253323976,47.8386241399554,3597.73225055849,174480.410265451,1459976.49981288,290.8538657441",
473,21604417,21604711,36919235,positive,0,decrease,1.19212752642731,FALSE,FALSE,0,63,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
474,21601423,21602735,35708044,positive,1505,plateau,2.13720391312601,TRUE,TRUE,0,1698,1505,1,107.758204766004,16.1455142596869,14036.1522150086,"1,2,3,4,5,6,7","-0.0354044166103655,1.19287942666197,-1.87106301823041,-0.992413754952367,4.6798898724051,-1.44856226520351,-1.43099162005788","-5.18871631674718,-0.767198631773661,-5.57036973100724,-2.37535094778976,4.34338445804662,-1.90954293856379,-2.31773026558486","0.965214988341262,3.29655975649627,0.153959912602503,0.370680877515984,107.758204766004,0.234907780513375,0.239071736335017",
475,21602730,21602734,42889647,positive,4322,inverse_plateau,4.38111807843407,TRUE,TRUE,0,320,4322,2,449.993461965567,66.354133416714,42717.8576970704,"1,2,3,4,5,6,7","0.520800204112565,1.16558178122831,-0.95271277481682,-1.57820072143699,1.87378214284975,6.10923305369341,0.912036638344826","-3.592723804448,-0.783206891940135,-4.01498355908744,-4.6578231938051,0.784993252051573,5.60773494135845,-1.73372438476477","1.68337415380884,3.20778857161429,0.385693303901579,0.20634603839589,6.51288252793776,449.993461965567,2.48938735577227",
476,21601423,21603929,36718586,positive,0,uniform,1.37511176054239,FALSE,FALSE,0,12320,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
477,21603082,21603448,35708093,positive,5790,increase,1.43898502426843,TRUE,TRUE,0,72,5790,4,30.8277823774084,10.552460999679,55400.3497576354,"1,2,3,4,5,6,7","0.613714987277942,1.41808195682489,2.21588560922826,3.08146363727423,3.42841630863977,1.72905801480655,-0.759652000277203","-3.05040560413268,-0.32606103916807,0.981635515477628,2.20497791795864,2.32609989162598,0.971773623238205,-3.42600422098341","1.84728129377239,4.12919286976799,9.16952613378629,21.790272122142,30.8277823774084,5.63534299775752,0.467829203118248",
478,21603497,21603925,37522220,positive,16800,decrease,2.28781278674167,TRUE,TRUE,0,62,16800,4,16.7511969340487,7.6533864435609,123339.925928371,"1,2,3,4,5,6,7","2.8184697144672,2.58198541253388,2.27140944195253,1.82226995503832,1.31189795626593,0.824281648470428,0.546240056510173","-1.33737922376729,-0.416042902479291,0.274753889594827,0.674055442286102,0.630528433259606,0.148735600007413,-0.602886368801613","16.7511969340487,13.2233659510492,9.69305298636765,6.18588420396072,3.71321454731491,2.28024216140851,1.72674832077655",
479,21601390,21602732,36009895,positive,678,plateau,2.66660414630534,TRUE,TRUE,0,672,678,1,24.7681359737151,3.95248276937,6786.68312043614,"1,2,3,4,5,6,7","0.685391598887384,-1.26390066047769,-1.776612208789,-1.32349648712945,3.20955798728708,-2.16478014968781,-2.50156851679338","-0.624477449852386,-2.15836651798805,-2.83151805263957,-1.97102704836807,2.72265562294682,-2.91323609688805,-4.45080172688625","1.98454883050603,0.282549743565816,0.169210426936422,0.266202897840137,24.7681359737151,0.114775165179598,0.081956347846901",
480,21604559,21604714,36918942,positive,3913,inverse_plateau,1.20508777350187,TRUE,TRUE,0,373,3913,2,80.5145431090175,11.850502217648,38328.9044346365,"1,2,3,4,5,6,7","-15.9518630377104,-13.5424976150871,-10.7218215227045,-6.8580983885607,-1.12250422592907,4.38843782784686,0.747840967450719","-60.6109857783017,-43.4477309535065,-28.7063964561339,-15.0727221259738,-2.57687061772326,3.98468633665535,0.256075651664666","1.18084775060909e-07,1.31391725058431e-06,2.20583019182014e-05,0.00105091045706613,0.325463738522104,80.5145431090174,2.11243427523567",
481,21604422,21604431,36718540,positive,0,uniform,1.75873647381862,FALSE,FALSE,0,850,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
482,21603967,21603968,37219863,positive,1054,increase,1.62437818013132,TRUE,TRUE,0,227,1054,5,6067.13296687211,1280.29662598592,12186.2070842349,"1,2,3,4,5,6,7","-1.33335278149413,1.79738987903662,4.73305528991496,6.62396147065405,7.60845759684744,8.71064144411422,1.93359594658204","-15.7105899593573,-5.66531021338709,0.462830036797028,5.00363687127238,5.92721620652688,7.54877398240876,0.684091321888704","0.263592011686048,6.03387774213928,113.642242472174,752.92187492227,2015.16749873166,6067.13296687211,6.91432914937566",
483,21601390,21602732,37522220,positive,16823,decrease,3.53849471845948,TRUE,TRUE,0,672,16823,5,3.02990717188631,2.17636177966847,123441.224885209,"1,2,3,4,5,6,7","0.240154433361491,0.458584208211406,0.662169750958607,0.817960237492542,0.90102524219799,0.987439605471324,1.10853198271082","-0.428669865995011,-0.050189850559584,0.212432835818725,0.428527556073953,0.635665265901016,0.709807198456095,0.684155282040718","1.27144548876119,1.58183285291655,1.93899490954628,2.26587327723685,2.46212609316963,2.68435266416243,3.02990717188631",
484,21601129,21603908,35809011,positive,1100,plateau,1.29258289401771,TRUE,TRUE,0,391,1100,1,38.5797949064521,5.61873569168253,10941.1581797853,"1,2,3,4,5,6,7","-19.6835866730816,-14.2580078385622,-8.42937595267099,-1.57913662897547,3.65272869140467,-1.02665568664339,-1.6778237073861","-59.3832852159101,-37.7963211965973,-19.3244737917984,-4.53896345827134,2.99107915270605,-1.70924563629911,-2.77564977362202","2.82830944489743e-09,6.42430087991485e-07,0.000218357713428969,0.206153007926445,38.5797949064521,0.358202902403245,0.186780022024066",
485,21602734,21603929,35506690,positive,565,inverse_plateau,1.13874682039022,TRUE,TRUE,0,1219,565,1,145.447182467789,20.9989173030065,3343.54010363924,"1,2,3,4,5,6,7","-8.42190124540904,-5.73263575917314,-2.89837189174424,-0.812823801803949,-0.216193283469959,4.97981301361429,-1.43765493470354","-36.1178539196814,-19.1019187992852,-7.54471763665949,-1.84396241669354,-0.949470309539506,4.39158752209435,-4.53626963927285","0.000219995988601204,0.00323852998919344,0.0551128767808617,0.443603647161989,0.805579581608026,145.447182467789,0.237484021728434",
486,21602970,21604516,42889461,positive,0,uniform,1.24552700966398,FALSE,FALSE,0,25,,,,,,"1,2,3,4,5,6,7","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",No se generaron eventos nuevos con las probabilidades dinámicas
487,21603312,21603980,35708208,positive,11631,increase,1.20188660236696,TRUE,TRUE,0,209,11631,2,47.0798010984921,7.50221265052168,94681.3051685839,"1,2,3,4,5,6,7","-3.58555078420154,-1.36661399408887,0.206897498396418,0.564483087977524,3.85184405762725,0.584787048829529,-0.994270076983793","-13.8025060362932,-4.91906863736731,-0.919765930138265,-1.10604779369228,3.09552517975153,0.0289817173004966,-2.2512018576522","0.0277213949182168,0.254968825538121,1.229856503056,1.75853853803001,47.0798010984921,1.79460878090544,0.369993412711866",
488,21603895,21603896,37522220,positive,16811,decrease,1.25583850852916,TRUE,TRUE,0,163,16811,4,158.883969216738,27.9767416418211,123321.02618523,"1,2,3,4,5,6,7","-0.61552075931829,2.87454097767791,5.06817418246679,2.63362954982611,0.925558224719552,0.57141263329363,-0.739582525452371","-6.33112655075751,1.48681973856222,3.49764962094689,1.65673068326905,0.146456875948175,-0.254687690931299,-3.62392758525295","0.540359424820786,17.7172896232223,158.883969216738,13.9242169358961,2.52327642255944,1.77076672949116,0.477313140019769",
489,21602338,21602734,36110878,positive,278,plateau,1.91416480951011,TRUE,TRUE,0,685,278,1,53.0495316918092,7.86131348686445,2741.40238749856,"1,2,3,4,5,6,7","-19.8048443056423,-14.3399693763358,-8.46294425085316,-1.5486973607033,3.97122603734542,0.173993962209968,-0.550124550770121","-54.702944300697,-34.556825972967,-17.1701470116528,-3.11649353308277,3.23982818466601,-0.657644965486038,-2.51510932925571","2.5053326779909e-09,5.9187558990451e-07,0.000211149477558782,0.21252463653483,53.0495316918092,1.19004838053642,0.576877955312177",
490,21604431,21604590,35809104,positive,1557,inverse_plateau,1.65203879463176,TRUE,TRUE,0,68,1557,3,392.924447073198,70.2604629748683,18756.977805133,"1,2,3,4,5,6,7","-6.45127818997326,-4.55177817047424,-2.49367841379906,-0.035221278122969,3.13825670595831,5.97361734675442,4.31448419806423","-29.9305606950275,-20.937366746009,-13.2641600693276,-6.2295232297235,0.531658538813107,4.85766601863405,3.25480945029263","0.00157850325170225,0.0105484307892944,0.0826055496390205,0.96539177254174,23.0636251120774,392.924447073198,74.7750443825813",
